trial,matrix_kind,algorithm,implementation,label,m,n,measurement_ratio,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
236,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04082619849787473,0.004142581085204474,0.06436288592973806,0.875,0.875,0,0.001391594996675849,6,16.0,0.37595501907513257,target_sparsity_reached,2,2,0.00020081801631022245,0.0,True,,0,0,2.0943973059217575,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.782299998216331e-05,0.00066738500026986,0.00031624300754629076,4.301800800021738e-05,0.0001334690023213625
237,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.030637475773054403,0.0047331819701636425,0.0687981247576098,0.8125,0.8125,0,0.0010914360027527437,16,16.0,0.2701794144890929,target_sparsity_reached,3,3,0.00044289698416832834,1.0,False,,0,0,2.080677360567241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.264995656441897e-05,0.00010262898285873234,0.00044289698416832834,0.00011142395669594407,0.0
237,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.030637475773054403,0.004733181970348494,0.06879812475895324,0.8125,0.8125,0,0.0006193680019350722,16,16.0,0.2701794144890929,target_sparsity_reached,3,3,0.0002350630093133077,1.0,True,,0,0,2.080677360567241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.693402247037739e-05,2.9100978281348944e-05,0.0002350630093133077,8.797502960078418e-05,0.000128649000544101
237,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.030637475773054403,0.0049710984105755624,0.07050601683952627,0.8125,0.8125,0,0.0005331530119292438,6,16.0,0.2788331393362461,target_sparsity_reached,3,3,0.00019165797857567668,3.0,False,,0,0,2.079145571886165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,3.192899748682976e-05,7.447002280969173e-05,0.00019165797857567668,4.0238999645225704e-05,0.0
237,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.030637475773054403,0.004971098422185364,0.07050601692185826,0.8125,0.8125,0,0.00023587299801874906,6,16.0,0.27883313933624615,target_sparsity_reached,3,3,8.582897135056555e-05,3.0,True,,0,0,2.079145571886165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.452598710078746e-05,5.013002373743802e-05,8.582897135056555e-05,2.6996975066140294e-05,0.0
237,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.030637475773054403,0.0036692160403418825,0.060574054184459894,0.8125,0.8125,0,0.003205108005204238,6,16.0,0.2798117086117906,target_sparsity_reached,3,3,0.00022939599875826389,17.666666666666668,False,,0,0,2.1588878227384987,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.781499981414527e-05,0.002268551994347945,0.00018938799621537328,4.173500929027796e-05,0.00017021398525685072
237,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.030637475773054403,0.003533357873945161,0.05944205475877463,0.8125,0.8125,0,0.001245551000465639,6,16.0,0.279605497285729,target_sparsity_reached,3,3,0.00014767701213713735,0.0,True,,0,0,2.261898130977617,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.9938993975520134e-05,0.0006346139998640865,0.0002523540024412796,5.1354989409446716e-05,0.0001191959745483473
238,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03731509203351784,0.003930346992979339,0.06269247955679644,0.9375,0.9375,0,0.0010032410064013675,16,16.0,0.3423519504976191,target_sparsity_reached,1,1,0.00039756999467499554,1.0,False,,0,0,2.0901273747088593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.23449741397053e-05,0.0001132949983002618,0.00039756999467499554,9.12440154934302e-05,0.0
238,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03731509203351784,0.003930346991143868,0.06269247954215774,0.9375,0.9375,0,0.0007341310119954869,16,16.0,0.34235195049761896,target_sparsity_reached,1,1,0.0002598899882286787,1.0,True,,0,0,2.0901273747088593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.531201895792037e-05,2.3344997316598892e-05,0.0002598899882286787,8.395202166866511e-05,0.00011384194658603519
238,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03731509203351784,0.0015214132327691456,0.03900529749622666,1.0,1.0,1,0.0010621590045047924,6,16.0,0.3346128690717827,target_sparsity_reached,0,0,0.0003696329949889332,3.0,False,,0,0,2.1677545731839447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,6.590499833691865e-05,0.0001828070089686662,0.0003696329949889332,9.637502080295235e-05,0.0
238,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03731509203351784,0.0015214132329215168,0.03900529749817987,1.0,1.0,1,0.0005154429964022711,6,16.0,0.3346128690717827,target_sparsity_reached,0,0,0.0002401720266789198,3.0,True,,0,0,2.1677545731839447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,3.910600207746029e-05,0.00010793199180625379,0.0002401720266789198,4.956198972649872e-05,0.0
238,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03731509203351784,0.0062088253167106805,0.07879609962879305,0.875,0.875,0,0.0034223950060550123,6,16.0,0.35281577204137227,target_sparsity_reached,2,2,0.00030543800676241517,17.5,False,,0,0,2.171003713973525,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.7511021471582353e-05,0.00225129202590324,0.0002095600066240877,4.965497646480799e-05,0.0004516569897532463
238,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03731509203351784,0.0015214132329215162,0.03900529749817986,1.0,1.0,1,0.0018887149926740676,6,16.0,0.33461286907178267,target_sparsity_reached,0,0,0.0002025540015893057,0.0,True,,0,0,2.1677545731839465,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,4.417801392264664e-05,0.0010564569965936244,0.00036861699481960386,6.075101555325091e-05,0.00013519497588276863
239,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03328741060850736,0.0035412446993163954,0.05950835823072584,0.9375,0.9375,0,0.0010302029986632988,16,16.0,0.2902126894966926,target_sparsity_reached,1,1,0.0004060529754497111,1.0,False,,0,0,2.0610114986997363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.837700493633747e-05,0.00011438698857091367,0.0004060529754497111,9.720298112370074e-05,0.0
239,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03328741060850736,0.0035412447025749906,0.059508358258105146,0.9375,0.9375,0,0.0005538900004466996,16,16.0,0.2902126894966926,target_sparsity_reached,1,1,0.0002152950328309089,1.0,True,,0,0,2.0610114986997363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.129700341261923e-05,2.227400545962155e-05,0.0002152950328309089,7.215896039269865e-05,0.0001130219898186624
239,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03328741060850736,0.0027661546504567413,0.05259424541199104,0.9375,0.9375,0,0.0005185040063224733,6,16.0,0.2975460190438974,target_sparsity_reached,1,1,0.00020881100499536842,3.0,False,,0,0,2.0464722368283588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.7622998459264636e-05,7.09329906385392e-05,0.00020881100499536842,4.399599856697023e-05,0.0
239,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03328741060850736,0.002766154650043293,0.05259424540806049,0.9375,0.9375,0,0.0002278769970871508,6,16.0,0.2975460190438974,target_sparsity_reached,1,1,8.185399929061532e-05,3.0,True,,0,0,2.0464722368283588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.382601087447256e-05,4.754799010697752e-05,8.185399929061532e-05,2.6873982278630137e-05,0.0
239,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03328741060850736,0.0029748712610505003,0.05454238041239583,0.9375,0.9375,0,0.0025193579931510612,6,16.0,0.2961811216149081,target_sparsity_reached,1,1,0.00020574501832015812,17.333333333333332,False,,0,0,2.0155887860024273,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.034497785847634e-05,0.0017604990134714171,0.00016902299830690026,3.7424018955789506e-05,0.00014693601406179368
239,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03328741060850736,0.0027661546500432834,0.05259424540806041,0.9375,0.9375,0,0.001227054002811201,6,16.0,0.2975460190438975,target_sparsity_reached,1,1,0.00014112298958934844,0.0,True,,0,0,2.0464722368283597,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.062300675082952e-05,0.0006195770110934973,0.00024383097479585558,5.4193034884519875e-05,0.00012322599650360644
240,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03843936046240972,0.005944238139065917,0.07709888545929776,0.875,0.875,0,0.0010495939932297915,16,16.0,0.2964251705828206,target_sparsity_reached,2,2,0.00042411497270222753,1.0,False,,0,0,1.941687844867818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.477101123891771e-05,0.00010029801342170686,0.00042411497270222753,9.43000050028786e-05,0.0
240,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03843936046240972,0.005944238140104455,0.07709888546603287,0.875,0.875,0,0.0005519560072571039,16,16.0,0.29642517058282064,target_sparsity_reached,2,2,0.0002158619463443756,1.0,True,,0,0,1.941687844867818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.582199082709849e-05,2.2586973500438035e-05,0.0002158619463443756,7.280200952664018e-05,0.00011181601439602673
240,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03843936046240972,0.00608628126367055,0.07801462211451485,0.875,0.875,0,0.0004997750074835494,6,16.0,0.29769500303960494,target_sparsity_reached,2,2,0.0001955490151885897,3.0,False,,0,0,2.0204265532274968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.6269990485161543e-05,7.119397923815995e-05,0.0001955490151885897,3.92800138797611e-05,0.0
240,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03843936046240972,0.00608628126485199,0.07801462212208676,0.875,0.875,0,0.0002706480008782819,6,16.0,0.2976950030396049,target_sparsity_reached,2,2,9.34930139919743e-05,3.0,True,,0,0,2.0204265532274968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.6950001483783126e-05,6.087298970669508e-05,9.34930139919743e-05,3.20490071317181e-05,0.0
240,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03843936046240972,0.00796788697534112,0.08926302132093178,0.8125,0.8125,0,0.0027519580035004765,6,16.0,0.352100496403019,target_sparsity_reached,3,3,0.0002420099772280082,18.166666666666668,False,,0,0,2.0518427813954156,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.3280011848546565e-05,0.0019411679968470708,0.0001829899993026629,3.570501576177776e-05,0.0001920689974213019
240,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03843936046240972,0.005084746659014239,0.07130740956600681,0.875,0.9333333333333333,0,0.0013598399964394048,6,15.0,0.3164984478939563,noise_floor,1,2,0.0001712039957055822,0.0,True,,0,0,1.9295637150165252,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7066984330303967e-05,0.0006724819977534935,0.00028574200405273587,5.2270013839006424e-05,0.0001269149943254888
241,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03273693266411376,0.003991617678346152,0.06317925037815937,0.9375,0.9375,0,0.001088359989807941,16,16.0,0.31851804544929974,target_sparsity_reached,1,1,0.00043847902270499617,1.0,False,,0,0,2.0465820252062463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.696301327086985e-05,0.00010622103582136333,0.00043847902270499617,0.00010789401130750775,0.0
241,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03273693266411376,0.003991617676355143,0.06317925036240254,0.9375,0.9375,0,0.0006241020018933341,16,16.0,0.3185180454492996,target_sparsity_reached,1,1,0.0002423949772492051,1.0,True,,0,0,2.0465820252062463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,7.03560363035649e-05,2.510899503249675e-05,0.0002423949772492051,7.774798723403364e-05,0.00011764800001401454
241,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03273693266411376,0.010104125942030697,0.10051928144406275,0.875,0.875,0,0.0004736059927381575,6,16.0,0.36668199898294984,target_sparsity_reached,2,2,0.00018301399541087449,3.0,False,,0,0,2.3475524144407203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.976099494844675e-05,6.371898052748293e-05,0.00018301399541087449,3.97280091419816e-05,0.0
241,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03273693266411376,0.010104125943269905,0.10051928145022676,0.875,0.875,0,0.00026983099814970046,6,16.0,0.3666819989829498,target_sparsity_reached,2,2,8.946300658863038e-05,3.0,True,,0,0,2.3475524144407203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.3797998437657952e-05,7.110400474630296e-05,8.946300658863038e-05,2.9116010409779847e-05,0.0
241,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03273693266411376,0.008272553610835728,0.09095357942838604,0.875,0.875,0,0.002405661012744531,6,16.0,0.3792277207505153,target_sparsity_reached,2,2,0.0002202780160587281,17.5,False,,0,0,2.145846065537104,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.984599268529564e-05,0.0016688830073690042,0.00018162900232709944,3.906697384081781e-05,0.00016277901886496693
241,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03273693266411376,0.0027441323702785177,0.052384466879777616,0.9375,0.9375,0,0.0014197879936546087,6,16.0,0.337259448612887,target_sparsity_reached,1,1,0.0001595199719304219,0.0,True,,0,0,2.3494052043462865,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.126998490188271e-05,0.0007282260048668832,0.00031195599876809865,4.6872999519109726e-05,0.00013107300037518144
242,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04223079125675571,0.006190949092176387,0.07868258442740926,0.8125,0.8125,0,0.0010670869960449636,16,16.0,0.428671018363701,target_sparsity_reached,3,3,0.00044208297913428396,1.0,False,,0,0,2.0234981309024027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.193398439791054e-05,0.0001043920055963099,0.00044208297913428396,9.599496843293309e-05,0.0
242,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04223079125675571,0.006190949092806519,0.07868258443141353,0.8125,0.8125,0,0.0005892810004297644,16,16.0,0.4286710183637011,target_sparsity_reached,3,3,0.00022486298985313624,1.0,True,,0,0,2.0234981309024027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.4093048674985766e-05,2.2546984837390482e-05,0.00022486298985313624,9.111803956329823e-05,0.00011660701420623809
242,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04223079125675571,0.01471707776391154,0.12131396359822533,0.8125,0.8125,0,0.0004915180034004152,6,16.0,0.6196397732834426,target_sparsity_reached,3,3,0.00019984498794656247,3.0,False,,0,0,2.334465079526861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.4313980247825384e-05,6.731200846843421e-05,0.00019984498794656247,3.526198270265013e-05,0.0
242,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04223079125675571,0.014717077764770313,0.12131396360176479,0.8125,0.8125,0,0.00023521399998571724,6,16.0,0.6196397732834426,target_sparsity_reached,3,3,8.518500544596463e-05,3.0,True,,0,0,2.334465079526861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.1172003471292555e-05,5.00339810969308e-05,8.518500544596463e-05,2.8292008209973574e-05,0.0
242,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04223079125675571,0.0021318847398364886,0.046172337387623,0.875,0.875,0,0.004839143002755009,6,16.0,0.4594355580998275,target_sparsity_reached,2,2,0.0003955389984184876,17.333333333333332,False,,0,0,2.4638726716544634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3552.0,768.0,2048.0,0.0,0.0,0.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,3.704999107867479e-05,0.0028869039961136878,0.00028602598467841744,5.900200631003827e-05,0.0010628509771777317
242,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04223079125675571,0.002499074548235949,0.04999074462573996,0.875,0.875,0,0.003128453012323007,6,16.0,0.44794456343560957,target_sparsity_reached,2,2,0.0002797510242089629,0.0,True,,0,0,2.1335411909580277,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,4.678199184127152e-05,0.0013034669973421842,0.0004911649884888902,8.110399357974529e-05,0.000881863001268357
243,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04624173539808613,0.005273914877978935,0.0726217245593833,0.8125,0.8125,0,0.0020438950014067814,16,16.0,0.3797856859731123,target_sparsity_reached,3,3,0.0007886619860073552,1.0,False,,0,0,1.7772275710360208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,0.00013422600750345737,0.0002204440243076533,0.0007886619860073552,0.00021061500592622906,0.0
243,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04624173539808613,0.005273914876892444,0.07262172455190281,0.8125,0.8125,0,0.0011869059962918982,16,16.0,0.37978568597311235,target_sparsity_reached,3,3,0.00045530001807492226,1.0,True,,0,0,1.7772275710360208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,0.00013088797277305275,5.0829010433517396e-05,0.00045530001807492226,0.00016632395272608846,0.000257837979006581
243,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04624173539808613,0.0037359547243027654,0.061122456792105186,0.8125,0.8125,0,0.00097249100508634,6,16.0,0.41199570236995015,target_sparsity_reached,3,3,0.0003523619961924851,3.0,False,,0,0,1.9859089131868086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,5.962296563666314e-05,0.00013896000746171921,0.0003523619961924851,8.218600123655051e-05,0.0
243,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04624173539808613,0.003735954726808062,0.061122456812599264,0.8125,0.8125,0,0.0004690400091931224,6,16.0,0.41199570236995,target_sparsity_reached,3,3,0.00015848298789933324,3.0,True,,0,0,1.9859089131868086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,4.248401091899723e-05,0.00010932498844340444,0.00015848298789933324,6.150100671220571e-05,0.0
243,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04624173539808613,0.003698371771780231,0.06081423987669525,0.8125,0.8125,0,0.0056292959925485775,6,16.0,0.42650415559753035,target_sparsity_reached,3,3,0.00040280199027620256,17.5,False,,0,0,2.287485787514521,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3552.0,768.0,2048.0,0.0,0.0,0.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,5.650997627526522e-05,0.003820996978902258,0.00033883498690556735,8.067001181188971e-05,0.0007147659925976768
243,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04624173539808613,0.004007923256473955,0.06330816105743362,0.8125,0.8125,0,0.002313385994057171,6,16.0,0.3999244275297286,target_sparsity_reached,3,3,0.00030607703956775367,0.0,True,,0,0,1.9803279529004474,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,9.755900828167796e-05,0.0011403060052543879,0.0005509099864866585,7.96570093370974e-05,0.00013931402645539492
244,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.054522166762065144,0.0038704875593010535,0.062213242636122525,0.875,0.875,0,0.0010119229991687462,16,16.0,0.46116260925319896,target_sparsity_reached,2,2,0.000411585031542927,1.0,False,,0,0,1.848169367493417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.29929854767397e-05,9.94819711195305e-05,0.000411585031542927,9.045899787452072e-05,0.0
244,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.054522166762065144,0.0038704875608112053,0.06221324264825943,0.875,0.875,0,0.0006441849982365966,16,16.0,0.46116260925319896,target_sparsity_reached,2,2,0.00022987496049609035,1.0,True,,0,0,1.848169367493417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.088499503675848e-05,2.5233981432393193e-05,0.00022987496049609035,7.784900662954897e-05,0.00013217699597589672
244,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.054522166762065144,0.004325457798387198,0.06576821267441588,0.875,0.875,0,0.0004862249916186556,6,16.0,0.4691973650446548,target_sparsity_reached,2,2,0.00019821002206299454,3.0,False,,0,0,1.9504960504543913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.4704000679776073e-05,6.873699021525681e-05,0.00019821002206299454,3.479802398942411e-05,0.0
