n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
384,17,gOMP,optimized,0.00023108500317903236,2.8433994884835556e-05,4.877500396105461e-05,7.928299601189792e-05,2.702199708437547e-05,0.0
384,18,gOMP,baseline,0.0004480909992707893,2.649000452947803e-05,6.0671001847367734e-05,0.000175709996256046,3.6022011045133695e-05,0.0
384,18,gOMP,optimized,0.00024856999880285,2.54259975918103e-05,5.1196002459619194e-05,8.77130005392246e-05,2.911098999902606e-05,0.0
384,19,gOMP,baseline,0.00045827900248696096,3.002900120918639e-05,6.414599920390174e-05,0.00017600600040168501,3.944100171793252e-05,0.0
384,19,gOMP,optimized,0.0002666649997991044,2.9284004995133728e-05,5.366999903344549e-05,0.00010021899652201682,3.259699951740913e-05,0.0
512,0,gOMP,baseline,0.0007323240024561528,4.675599484471604e-05,9.829900227487087e-05,0.00028945199665031396,7.294200258911587e-05,0.0
512,0,gOMP,optimized,0.0002657910008565523,3.197399928467348e-05,6.214300083229318e-05,8.832000094116665e-05,2.9707000066991895e-05,0.0
512,1,gOMP,baseline,0.0005120929999975488,3.939700036426075e-05,8.384200555155985e-05,0.00018312499742023647,5.136999971000478e-05,0.0
512,1,gOMP,optimized,0.00024587799998698756,3.669099896796979e-05,5.199000224820338e-05,8.089199764071964e-05,2.8054000722477213e-05,0.0
512,2,gOMP,baseline,0.00046637500054202974,3.090500467806123e-05,6.536200453410856e-05,0.00017568200200912543,4.119499499211088e-05,0.0
512,2,gOMP,optimized,0.00023254600091604516,2.8433998522814363e-05,5.169400174054317e-05,7.924899909994565e-05,2.66539937001653e-05,0.0
512,3,gOMP,baseline,0.0014591459985240363,7.213300705188885e-05,0.00022984699535300024,0.0005155269973329268,0.00014216500130714849,0.0
512,3,gOMP,optimized,0.00033591499959584326,4.441099736141041e-05,8.11789977888111e-05,0.00011202099994989112,3.178000042680651e-05,0.0
512,4,gOMP,baseline,0.00047521899978164583,3.236599877709523e-05,6.802399730077013e-05,0.00017806100004236214,4.358500154921785e-05,0.0
512,4,gOMP,optimized,0.00024237199977505952,2.999600110342726e-05,5.5992004490690306e-05,8.061200060183182e-05,2.7962996682617813e-05,0.0
512,5,gOMP,baseline,0.0005244589992798865,4.058800186612643e-05,7.647600068594329e-05,0.0001907760051835794,5.07769946125336e-05,0.0
512,5,gOMP,optimized,0.00030889600020600483,4.0016999264480546e-05,6.138300159364007e-05,9.097399379243143e-05,5.398400026024319e-05,0.0
512,6,gOMP,baseline,0.00048162599705392495,3.23289968946483e-05,6.816200038883835e-05,0.00018334399646846578,4.2439995013410226e-05,0.0
512,6,gOMP,optimized,0.00024096199922496453,2.914300057454966e-05,5.351499930839054e-05,7.953199747134931e-05,2.785800097626634e-05,0.0
512,7,gOMP,baseline,0.0004925260000163689,4.056300895172171e-05,6.974799907766283e-05,0.00017915100033860654,4.833499770029448e-05,0.0
