measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.375,8,Improved-gOMP,baseline,0.0015852169999561738,2.0874998881481588e-05,0.0012131910007155966,0.00011243300468777306,2.628500442369841e-05,2.673998096724972e-06
0.375,8,Improved-gOMP,optimized,0.0008142449987644795,1.914600215968676e-05,0.00047769500088179484,0.0001800090030883439,2.7922000299440697e-05,2.2930071281734854e-06
0.375,9,Improved-gOMP,baseline,0.0022235309988900553,2.6960995455738157e-05,0.0015608760004397482,0.0001511550035502296,3.8748999941162765e-05,0.0001397460036969278
0.375,9,Improved-gOMP,optimized,0.0012091500029782765,2.687100277398713e-05,0.0005604350044450257,0.00021449999621836469,5.113199949846603e-05,0.0002092950016958639
0.375,10,Improved-gOMP,baseline,0.002426049999485258,2.328300615772605e-05,0.0016524370003025979,0.00014354399900184944,2.9315997380763292e-05,0.0003062719988520257
0.375,10,Improved-gOMP,optimized,0.0009160120025626384,2.9523002012865618e-05,0.0004572430007101502,0.00017939700410352089,2.6140998670598492e-05,0.00010275699605699629
0.375,11,Improved-gOMP,baseline,0.0017189959980896674,2.362200029892847e-05,0.0012974789933650754,0.00014302199633675627,3.23390013363678e-05,2.8940012271050364e-06
0.375,11,Improved-gOMP,optimized,0.0014986370006226934,2.6835004973690957e-05,0.0007630030049767811,0.00023718100419500843,4.055000317748636e-05,0.0002484620017639827
0.375,12,Improved-gOMP,baseline,0.002064657997834729,2.46680028794799e-05,0.001452094002161175,0.00015193299987004139,3.16139921778813e-05,0.00013275499804876745
0.375,12,Improved-gOMP,optimized,0.001064357998984633,2.096599928336218e-05,0.0005644740049319807,0.00020894999761367217,3.4801996662281454e-05,0.00010435100193717517
0.375,13,Improved-gOMP,baseline,0.002046281999355415,2.177999704144895e-05,0.0014396520055015571,0.00012916299965581857,3.243800165364519e-05,0.000156568996317219
0.375,13,Improved-gOMP,optimized,0.001489774997025961,8.221499956562184e-05,0.0007596909963467624,0.00026862700178753585,4.7837995225563645e-05,0.00011591200018301606
0.375,14,Improved-gOMP,baseline,0.0027225399971939623,2.7635007427306846e-05,0.0018220230012957472,0.00015716999405412935,3.0959003197494894e-05,0.0003708869953698013
0.375,14,Improved-gOMP,optimized,0.001325622000877047,2.242900154669769e-05,0.0005613450048258528,0.0002742119977483526,3.5979006497655064e-05,0.00029710000308114104
0.375,15,Improved-gOMP,baseline,0.002252354002848733,5.4209998779697344e-05,0.001554515998577699,0.000150842999573797,3.4270000469405204e-05,0.00013129200306138955
0.375,15,Improved-gOMP,optimized,0.0012862590010627173,2.741300340858288e-05,0.0006704279985569883,0.00026100099057657644,5.0257011025678366e-05,0.0001206860069942195
0.375,16,Improved-gOMP,baseline,0.002209007001511054,2.212199251516722e-05,0.0015318499972636346,0.00012167399472673424,4.5988999772816896e-05,0.00012384000001475215
0.375,16,Improved-gOMP,optimized,0.0007801809988450259,1.8810002075042576e-05,0.0004409689936437644,0.0001755439989210572,2.6938003429677337e-05,2.240001776954159e-06
0.375,17,Improved-gOMP,baseline,0.002145864000340225,2.748999759205617e-05,0.001509984998847358,0.00014691199976368807,3.268600630690344e-05,0.0001326589954260271
0.375,17,Improved-gOMP,optimized,0.0010622929985402152,2.443899938953109e-05,0.0005578639975283295,0.0002056660014204681,4.0291997720487416e-05,0.000107561001641443
0.375,18,Improved-gOMP,baseline,0.0020173519988020416,2.3469998268410563e-05,0.0013950260035926476,0.0001547070023661945,3.1547002436127514e-05,0.00014258400187827647
