coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
rademacher,112,Improved-gOMP,baseline,0.004737524999654852,5.97809994360432e-05,0.0032469049765495583,0.00026497599901631474,5.7554003433324397e-05,0.0004121539823245257
rademacher,112,Improved-gOMP,optimized,0.0013561420055339113,2.2250009351409972e-05,0.0007276629767147824,0.00026761599292512983,3.6577999708242714e-05,0.0001398250024067238
rademacher,113,Improved-gOMP,baseline,0.0026401759969303384,2.9066999559290707e-05,0.001907489015138708,0.00017473800107836723,3.3808028092607856e-05,0.00015233199519570917
rademacher,113,Improved-gOMP,optimized,0.001098840992199257,2.054002834483981e-05,0.0005490759940585122,0.00023052803589962423,3.371702041476965e-05,0.0001225019950652495
rademacher,114,Improved-gOMP,baseline,0.0032463190000271425,2.83399858744815e-05,0.002206411983934231,0.00019205901480745524,3.755897341761738e-05,0.0003904899785993621
rademacher,114,Improved-gOMP,optimized,0.0012349360040389001,2.2562002413906157e-05,0.0006538420129800215,0.00024725799448788166,3.4199008950963616e-05,0.00012591102859005332
rademacher,115,Improved-gOMP,baseline,0.002673857001354918,3.1355986720882356e-05,0.0019309579802211374,0.00017735299479681998,3.759899118449539e-05,0.00015135899593587965
rademacher,115,Improved-gOMP,optimized,0.0017586469912203029,2.5969988200813532e-05,0.0009618030162528157,0.0003277729992987588,5.2095012506470084e-05,0.00021772902982775122
rademacher,116,Improved-gOMP,baseline,0.003580378004699014,3.4954966395162046e-05,0.0023670609953114763,0.00023583001166116446,5.3705007303506136e-05,0.0004674790252465755
rademacher,116,Improved-gOMP,optimized,0.0011733630090020597,2.6134002837352455e-05,0.0005912440101383254,0.00023630900250282139,3.285999991931021e-05,0.0001248070184374228
rademacher,117,Improved-gOMP,baseline,0.0029837369947927073,3.0692011932842433e-05,0.0019323049928061664,0.00018464196182321757,5.648599471896887e-05,0.0004289059870643541
rademacher,117,Improved-gOMP,optimized,0.00123717199312523,2.5425993953831494e-05,0.0006280469679040834,0.0002508629986550659,4.205199365969747e-05,0.00013775000115856528
rademacher,118,Improved-gOMP,baseline,0.0026697830035118386,2.7503992896527052e-05,0.001942564980708994,0.00017537400708533823,3.572300192900002e-05,0.00014999299310147762
rademacher,118,Improved-gOMP,optimized,0.001324511002167128,2.6339999749325216e-05,0.0006484910118160769,0.0002724119840422645,4.2070969357155263e-05,0.00012964701454620808
rademacher,119,Improved-gOMP,baseline,0.0035148150054737926,3.820398706011474e-05,0.002517069020541385,0.00022101399372331798,4.632699710782617e-05,0.00031814398244023323
rademacher,119,Improved-gOMP,optimized,0.0012027720076730475,2.7901987778022885e-05,0.0006172209978103638,0.0002494120126357302,3.674098115880042e-05,0.00012425900786183774
rademacher,120,Improved-gOMP,baseline,0.00339318199257832,3.398701664991677e-05,0.002280790009535849,0.00020138101535849273,4.347600042819977e-05,0.0004058519843965769
rademacher,120,Improved-gOMP,optimized,0.0012774870119756088,2.53249891102314e-05,0.0006282969989115372,0.000251264005783014,3.7278980016708374e-05,0.00015895400429144502
rademacher,121,Improved-gOMP,baseline,0.002965213992865756,3.9040009141899645e-05,0.002104697996401228,0.00018444503075443208,4.2943996959365904e-05,0.00017757499881554395
rademacher,121,Improved-gOMP,optimized,0.0012385729933157563,2.6138019165955484e-05,0.0006216199835762382,0.00026172801153734326,3.957598528359085e-05,0.0001337650028290227
rademacher,122,Improved-gOMP,baseline,0.0031932519923429936,3.103099879808724e-05,0.002117410011123866,0.0002087350148940459,4.281001747585833e-05,0.0004150860331719741
rademacher,122,Improved-gOMP,optimized,0.001083340001059696,2.0197025150991976e-05,0.0005469290044857189,0.00022452902339864522,3.1799005228094757e-05,0.00011998800619039685
rademacher,123,Improved-gOMP,baseline,0.005632913002045825,5.0408008974045515e-05,0.004110861977096647,0.00039668098906986415,7.326000195462257e-05,0.0004639549879357219
rademacher,123,Improved-gOMP,optimized,0.0027543710020836443,5.107000470161438e-05,0.0012635369785130024,0.0004890669952146709,8.215500565711409e-05,0.0005809009890072048
rademacher,124,Improved-gOMP,baseline,0.003148884992697276,2.8561960789375007e-05,0.0020456839993130416,0.00018020901188720018,3.5806995583698153e-05,0.0004171379841864109
rademacher,124,Improved-gOMP,optimized,0.0012154700089013204,2.1200990886427462e-05,0.0006369679904310033,0.000244448019657284,3.247801214456558e-05,0.0001277559931622818
rademacher,125,Improved-gOMP,baseline,0.003094091996899806,3.4304975997656584e-05,0.001991245982935652,0.00017616499098949134,3.765700967051089e-05,0.0004934019962092862
rademacher,125,Improved-gOMP,optimized,0.0011627470084931701,2.9863978852517903e-05,0.0005789659917354584,0.0002340250212000683,3.698801447171718e-05,0.0001317770074820146
rademacher,126,Improved-gOMP,baseline,0.0029117340018274263,3.09699826175347e-05,0.0021148799860384315,0.00019512599101290107,3.9219987229444087e-05,0.0001510419970145449
rademacher,126,Improved-gOMP,optimized,0.0012572129926411435,2.1965999621897936e-05,0.0006393439980456606,0.00025307601026725024,3.7484001950360835e-05,0.00014062899572309107
rademacher,127,Improved-gOMP,baseline,0.003398126005777158,3.6573983379639685e-05,0.002472325009875931,0.00021479299175553024,4.2566985939629376e-05,0.00026119100220967084
rademacher,127,Improved-gOMP,optimized,0.0012477169948397204,2.5618006475269794e-05,0.0006508519873023033,0.00023630699433851987,3.6928002373315394e-05,0.00013454601867124438
rademacher,128,Improved-gOMP,baseline,0.003166052993037738,3.444300091359764e-05,0.0020812329748878255,0.000217802997212857,4.655300290323794e-05,0.00040627601265441626
rademacher,128,Improved-gOMP,optimized,0.0011277269950369373,2.2817010176368058e-05,0.0005707900127163157,0.00022796202392783016,3.296499198768288e-05,0.00012057500134687871
rademacher,129,Improved-gOMP,baseline,0.0025812929961830378,2.986998879350722e-05,0.001861752985860221,0.0001718070125207305,3.628300328273326e-05,0.00015004503075033426
rademacher,129,Improved-gOMP,optimized,0.00143878000380937,2.4563021725043654e-05,0.0006140379991848022,0.000247359013883397,3.849400673061609e-05,0.0002932090137619525
rademacher,130,Improved-gOMP,baseline,0.004835586005356163,4.0013008401729167e-05,0.003291943998192437,0.00026858801720663905,5.3310999646782875e-05,0.0006618300249101594
rademacher,130,Improved-gOMP,optimized,0.0016198389930650592,2.6142006390728056e-05,0.0006976870208745822,0.00028769300843123347,4.005299706477672e-05,0.00039190700044855475
rademacher,131,Improved-gOMP,baseline,0.003052391009987332,3.457001002971083e-05,0.001970345008885488,0.00020840400247834623,4.1872001020237803e-05,0.00042397099605295807
rademacher,131,Improved-gOMP,optimized,0.0026013070018962026,5.0391972763463855e-05,0.0014384289970621467,0.0003944769996451214,0.00023536798835266382,0.00021499999274965376
rademacher,132,Improved-gOMP,baseline,0.003903274002368562,4.143496335018426e-05,0.0027726729749701917,0.0002453820052323863,5.0408008974045515e-05,0.00028948599356226623
rademacher,132,Improved-gOMP,optimized,0.0012251409934833646,2.26869888138026e-05,0.0005851789901498705,0.00028405799821484834,3.609500708989799e-05,0.0001461009815102443
rademacher,133,Improved-gOMP,baseline,0.0033487699984107167,2.9255999834276736e-05,0.002454031986417249,0.00020164300804026425,3.7462028558366e-05,0.00020685000345110893
rademacher,133,Improved-gOMP,optimized,0.0030129080114420503,9.908602805808187e-05,0.0013492210127878934,0.0006632889853790402,0.00014430798182729632,0.0004422029887791723
rademacher,134,Improved-gOMP,baseline,0.003070542006753385,2.9874980100430548e-05,0.001964157010661438,0.00019870999676641077,6.02670043008402e-05,0.00040609198913443834
rademacher,134,Improved-gOMP,optimized,0.0013450410042423755,2.5617977371439338e-05,0.0007059479685267434,0.0002724190126173198,3.980801557190716e-05,0.0001340300077572465
rademacher,135,Improved-gOMP,baseline,0.0042100889986613765,4.4536995119415224e-05,0.0031360680295620114,0.0002456340444041416,5.948201578576118e-05,0.00019817899737972766
rademacher,135,Improved-gOMP,optimized,0.0012920850131195039,4.615201032720506e-05,0.0006405520107364282,0.00025324098533019423,3.948398807551712e-05,0.0001360899768769741
rademacher,136,Improved-gOMP,baseline,0.002737659990089014,2.8045993531122804e-05,0.001985111986869015,0.00017977799871005118,3.46870074281469e-05,0.00015392799105029553
rademacher,136,Improved-gOMP,optimized,0.0010982430103467777,2.132299414370209e-05,0.0005630740197375417,0.00021657499019056559,3.217000630684197e-05,0.00012127801892347634
rademacher,137,Improved-gOMP,baseline,0.0031859829905442894,2.854001650121063e-05,0.002120921009918675,0.0001853939756983891,3.768000169657171e-05,0.00039359802030958235
rademacher,137,Improved-gOMP,optimized,0.0012135919969296083,2.168797072954476e-05,0.0005810650036437437,0.000291134012513794,3.438600106164813e-05,0.0001255630049854517
rademacher,138,Improved-gOMP,baseline,0.0025728239997988567,2.9539995011873543e-05,0.001841126984800212,0.00016753598174545914,3.371298953425139e-05,0.00015222901129163802
rademacher,138,Improved-gOMP,optimized,0.0011012330069206655,2.1543004550039768e-05,0.0005640529998345301,0.00022623399854637682,3.1182004022412e-05,0.00011721601185854524
rademacher,139,Improved-gOMP,baseline,0.0029746539948973805,3.049502265639603e-05,0.002129492029780522,0.00021016500249970704,3.677399945445359e-05,0.0001595370122231543
rademacher,139,Improved-gOMP,optimized,0.0011407470010453835,2.1324012777768075e-05,0.0005809879949083552,0.00023169802443590015,3.4671000321395695e-05,0.00012839501141570508
rademacher,140,Improved-gOMP,baseline,0.0029533080087276176,3.000799915753305e-05,0.0019422219920670614,0.00019211298786103725,3.7810998037457466e-05,0.00039450601616408676
rademacher,140,Improved-gOMP,optimized,0.0011280860053375363,2.1347994334064424e-05,0.0005807749839732423,0.00022814398107584566,3.2195006497204304e-05,0.0001157999795395881
rademacher,141,Improved-gOMP,baseline,0.0026579850091366097,2.835600753314793e-05,0.0019123060046695173,0.00017182099691126496,3.559800097718835e-05,0.00015948103100527078
rademacher,141,Improved-gOMP,optimized,0.0016970020078588277,7.456999446731061e-05,0.0009108350204769522,0.00028288700559642166,5.651799438055605e-05,0.00016197799413930625
rademacher,142,Improved-gOMP,baseline,0.0029545790021074936,3.014200774487108e-05,0.001920364986290224,0.00017727901285979897,3.394202212803066e-05,0.00038645298627670854
rademacher,142,Improved-gOMP,optimized,0.0015467029879800975,2.684500941541046e-05,0.000702396995620802,0.00026239299040753394,5.201298336032778e-05,0.0003428210038691759
rademacher,143,Improved-gOMP,baseline,0.0030762450041947886,3.0216993764042854e-05,0.0020402299851411954,0.0001838149910327047,3.6134966649115086e-05,0.0004086710250703618
rademacher,143,Improved-gOMP,optimized,0.0011653690016828477,2.099100674968213e-05,0.0005942870047874749,0.00023449200671166182,3.133600694127381e-05,0.0001335290289716795
rademacher,144,Improved-gOMP,baseline,0.002984857012052089,2.740199852269143e-05,0.0019555650069378316,0.0001824240171117708,3.798899706453085e-05,0.0004312510136514902
rademacher,144,Improved-gOMP,optimized,0.0019578080100473017,3.773299977183342e-05,0.000868784001795575,0.00032280501909554005,0.0001825689832912758,0.00030850003531668335
rademacher,145,Improved-gOMP,baseline,0.0057822330127237365,5.569199856836349e-05,0.003917185007594526,0.00036522900336422026,8.309801341965795e-05,0.0007206250447779894
rademacher,145,Improved-gOMP,optimized,0.00210884099942632,3.859099524561316e-05,0.0011477229854790494,0.0004099120124010369,7.152999751269817e-05,0.00021139696764294058
rademacher,146,Improved-gOMP,baseline,0.003915403998689726,4.344302578829229e-05,0.002870077019906603,0.00024270900757983327,4.810901009477675e-05,0.0002586110058473423
rademacher,146,Improved-gOMP,optimized,0.0015189929981715977,2.6318011805415154e-05,0.0006935329729458317,0.0002673399867489934,3.8695012335665524e-05,0.00033938002889044583
rademacher,147,Improved-gOMP,baseline,0.0030386699945665896,3.145700611639768e-05,0.00199006698676385,0.0001830629917094484,3.4558994229882956e-05,0.00039747401024214923
rademacher,147,Improved-gOMP,optimized,0.0011498240055516362,2.1886982722207904e-05,0.0005863049882464111,0.00023574003716930747,3.3240969059988856e-05,0.0001268539926968515
rademacher,148,Improved-gOMP,baseline,0.003019049996510148,2.92819895548746e-05,0.001982219982892275,0.00020146298629697412,4.164199344813824e-05,0.0003945409844163805
rademacher,148,Improved-gOMP,optimized,0.001598222996108234,2.255100116599351e-05,0.0008958810212789103,0.00029937201179564,4.648399772122502e-05,0.00014667498180642724
rademacher,149,Improved-gOMP,baseline,0.003424545007874258,3.0181981856003404e-05,0.0020353459985926747,0.00029141797858756036,6.310299795586616e-05,0.0005052270134910941
rademacher,149,Improved-gOMP,optimized,0.0011794979945989326,2.3660017177462578e-05,0.0005962709983577952,0.0002432100154692307,3.5295000998303294e-05,0.00012493698159232736
rademacher,150,Improved-gOMP,baseline,0.0028521019994514063,2.766199759207666e-05,0.002061567982309498,0.00017444801051169634,3.584800288081169e-05,0.00016167497960850596
rademacher,150,Improved-gOMP,optimized,0.0014784239901928231,2.6555979275144637e-05,0.0006510489911306649,0.0002561690052971244,5.5434022215195e-05,0.00033625100331846625
rademacher,151,Improved-gOMP,baseline,0.0029586960008600727,2.8816022677347064e-05,0.001952514998265542,0.00018521200399845839,3.2652998925186694e-05,0.00038797498564235866
rademacher,151,Improved-gOMP,optimized,0.0012165060034021735,2.133101224899292e-05,0.00062394498672802,0.00026005601102951914,3.6747995181940496e-05,0.00011918098607566208
rademacher,152,Improved-gOMP,baseline,0.0032839549967320636,3.3061005524359643e-05,0.0021441779972519726,0.00019489497935865074,3.912899410352111e-05,0.0004738470015581697
rademacher,152,Improved-gOMP,optimized,0.0011929830070585012,2.3159009288065135e-05,0.0006041120359441265,0.0002443839912302792,3.788499452639371e-05,0.00012606602103915066
rademacher,153,Improved-gOMP,baseline,0.0027765839913627133,2.9269984224811196e-05,0.002013596997130662,0.00017976699746213853,3.4805008908733726e-05,0.00016153101751115173
rademacher,153,Improved-gOMP,optimized,0.0011815910111181438,2.1289990399964154e-05,0.0006012880039634183,0.0002491269842721522,3.474800905678421e-05,0.00012573503772728145
rademacher,154,Improved-gOMP,baseline,0.002832636993844062,2.8638009098358452e-05,0.002040788996964693,0.00018640603229869157,3.607498365454376e-05,0.00018325001292396337
rademacher,154,Improved-gOMP,optimized,0.0013191580073907971,2.3931002942845225e-05,0.0006626590038649738,0.00026296199939679354,3.606399695854634e-05,0.00014659197768196464
rademacher,155,Improved-gOMP,baseline,0.002909771996201016,3.2056006602942944e-05,0.002004217996727675,0.000184118005563505,3.635900793597102e-05,0.00023142901773098856
rademacher,155,Improved-gOMP,optimized,0.0015604599902871996,2.5308996555395424e-05,0.0007016489835223183,0.00029682699823752046,5.682600021827966e-05,0.00017416798800695688
rademacher,156,Improved-gOMP,baseline,0.002588677001767792,2.7278016204945743e-05,0.0018403570138616487,0.000170010986039415,3.378899418748915e-05,0.00015551099204458296
rademacher,156,Improved-gOMP,optimized,0.001197913006762974,2.109301567543298e-05,0.0005848679720656946,0.00026539701502770185,3.89530323445797e-05,0.00013814300473313779
rademacher,157,Improved-gOMP,baseline,0.00362587500421796,4.593699122779071e-05,0.0026089519960805774,0.00022778601851314306,4.3831998482346535e-05,0.0002623670006869361
rademacher,157,Improved-gOMP,optimized,0.0015814630023669451,2.5980029022321105e-05,0.0007096160115906969,0.0002935329976025969,4.334400000516325e-05,0.0003357189998496324
rademacher,158,Improved-gOMP,baseline,0.0031023479969007894,3.0114984838292003e-05,0.0020097469678148627,0.00022144000104162842,4.177099617663771e-05,0.00042950897477567196
rademacher,158,Improved-gOMP,optimized,0.001232315000379458,2.243099152110517e-05,0.0006296139908954501,0.0002638680161908269,3.839502460323274e-05,0.00012553799024317414
rademacher,159,Improved-gOMP,baseline,0.0030323270038934425,3.571801062207669e-05,0.0019789990037679672,0.00017635300173424184,3.4945987863466144e-05,0.0003791590133914724
rademacher,159,Improved-gOMP,optimized,0.0011636490089586005,2.4796012439765036e-05,0.0005931510240770876,0.00023681798484176397,3.255499177612364e-05,0.00012635596795007586
rademacher,160,Improved-gOMP,baseline,0.00280917200143449,2.6571971829980612e-05,0.0018778840167215094,0.00017875399498734623,3.425299655646086e-05,0.00035706300695892423
rademacher,160,Improved-gOMP,optimized,0.0011847320129163563,2.2428997908718884e-05,0.0005964400043012574,0.00023316401347983629,5.3454001317732036e-05,0.00012471700028982013
rademacher,161,Improved-gOMP,baseline,0.002923018008004874,2.838799264281988e-05,0.0019109360000584275,0.00019215700740460306,3.56379896402359e-05,0.00038074499752838165
rademacher,161,Improved-gOMP,optimized,0.0011483400012366474,2.28169810725376e-05,0.0005671489925589412,0.0002302590146427974,5.4549993365071714e-05,0.0001257859985344112
rademacher,162,Improved-gOMP,baseline,0.002614440003526397,2.777299960143864e-05,0.0018429819901939481,0.00018721399828791618,3.735798236448318e-05,0.0001814250135794282
rademacher,162,Improved-gOMP,optimized,0.0010656980011845008,2.0808001863770187e-05,0.0005412510072346777,0.00021305600239429623,3.1499017495661974e-05,0.00011817998893093318
rademacher,163,Improved-gOMP,baseline,0.0028067699895473197,2.94070050586015e-05,0.0019635099888546392,0.00019419699674472213,4.58879949292168e-05,0.00017942798149306327
rademacher,163,Improved-gOMP,optimized,0.001598127986653708,2.7161018806509674e-05,0.0007139170338632539,0.00029378301405813545,4.257899126969278e-05,0.00036361502134241164
rademacher,164,Improved-gOMP,baseline,0.0027147350047016516,3.093000850640237e-05,0.001943033974384889,0.00018141898908652365,3.512599505484104e-05,0.00015886398614384234
rademacher,164,Improved-gOMP,optimized,0.0012365980073809624,2.283899812027812e-05,0.0006077989819459617,0.0002319819905096665,3.61999700544402e-05,0.00018040799477603287
rademacher,165,Improved-gOMP,baseline,0.0028258710080990568,4.024899681098759e-05,0.001993970014154911,0.00020348100224509835,4.041199281346053e-05,0.00017901899991557002
rademacher,165,Improved-gOMP,optimized,0.0023958789970492944,3.324901626911014e-05,0.0012858409900218248,0.0004135859926464036,6.483601464424282e-05,0.00031618800130672753
rademacher,166,Improved-gOMP,baseline,0.005747796007199213,5.304398655425757e-05,0.003783556996495463,0.00035406797542236745,7.984197873156518e-05,0.0008357929764315486
rademacher,166,Improved-gOMP,optimized,0.0021684830135200173,3.963499329984188e-05,0.0010792889806907624,0.0004169180028839037,6.026199844200164e-05,0.0002529010089347139
rademacher,167,Improved-gOMP,baseline,0.0029501519893528894,2.8269016183912754e-05,0.001960116976988502,0.00018540401651989669,3.651400038506836e-05,0.00037711800541728735
rademacher,167,Improved-gOMP,optimized,0.0011798839987022802,2.1359999664127827e-05,0.0006049319927114993,0.0002480919938534498,3.367698809597641e-05,0.00012226599210407585
rademacher,168,Improved-gOMP,baseline,0.003614777000620961,3.569299587979913e-05,0.002471806015819311,0.00023816399334464222,4.929899296257645e-05,0.000342955972882919
rademacher,168,Improved-gOMP,optimized,0.0021864239970454946,3.796597593463957e-05,0.0010943039960693568,0.0004480909992707893,6.38089986750856e-05,0.00025990899302996695
rademacher,169,Improved-gOMP,baseline,0.0052012039959663525,5.481299012899399e-05,0.0037854760012123734,0.0003461050073383376,8.12249636510387e-05,0.00030148700170684606
rademacher,169,Improved-gOMP,optimized,0.002181906995247118,4.366300709079951e-05,0.001236489973962307,0.00041661101568024606,7.566099520772696e-05,0.00016851599502842873
rademacher,170,Improved-gOMP,baseline,0.004344833010691218,4.670998896472156e-05,0.0027930579817621037,0.000226322008529678,5.0493981689214706e-05,0.000788295001257211
rademacher,170,Improved-gOMP,optimized,0.0011784070084104314,2.4496024707332253e-05,0.0006060029991203919,0.00023119999968912452,3.433700476307422e-05,0.00013582000974565744
rademacher,171,Improved-gOMP,baseline,0.0031720819970360026,3.6276993341743946e-05,0.0019908190006390214,0.00018285498663317412,3.978201129939407e-05,0.0005133059894433245
rademacher,171,Improved-gOMP,optimized,0.0014732209965586662,3.1347983167506754e-05,0.0007487089751521125,0.00030120999144855887,5.119900743011385e-05,0.00014571199426427484
rademacher,172,Improved-gOMP,baseline,0.002860334003344178,3.0014984076842666e-05,0.002062273008050397,0.00019222301489207894,3.799799014814198e-05,0.00016867200611159205
rademacher,172,Improved-gOMP,optimized,0.0011634330003289506,2.2002015612088144e-05,0.0006014990212861449,0.00023226400662679225,3.548999666236341e-05,0.00012360500113572925
rademacher,173,Improved-gOMP,baseline,0.0031177649943856522,3.482001193333417e-05,0.0021026199974585325,0.00018194601580034941,4.1390012484043837e-05,0.00038991699693724513
rademacher,173,Improved-gOMP,optimized,0.0015139979950617999,2.524898445699364e-05,0.0006424299790523946,0.0002535359817557037,3.844099410343915e-05,0.0004070349968969822
rademacher,174,Improved-gOMP,baseline,0.0028563759988173842,2.9593997169286013e-05,0.001885453995782882,0.0001719249994494021,3.3055999665521085e-05,0.0003815139934886247
rademacher,174,Improved-gOMP,optimized,0.0011060729884775355,2.124298771377653e-05,0.0005501929990714416,0.00022782602172810584,3.4186989068984985e-05,0.0001250280038220808
rademacher,175,Improved-gOMP,baseline,0.005571907997364178,8.836000051815063e-05,0.003892442022333853,0.00029329599055927247,6.819702684879303e-05,0.0005638530274154618
rademacher,175,Improved-gOMP,optimized,0.0013852270058123395,2.51360033871606e-05,0.0006691290036542341,0.00026293800328858197,4.143897967878729e-05,0.0002144860045518726
rademacher,176,Improved-gOMP,baseline,0.002707141000428237,2.8431997634470463e-05,0.0019383189937798306,0.00017923000268638134,4.0812010411173105e-05,0.0001531240122858435
rademacher,176,Improved-gOMP,optimized,0.0011819049977930263,2.4266017135232687e-05,0.0006058959843358025,0.00024071701045613736,3.6618992453441024e-05,0.00012343299749772996
rademacher,177,Improved-gOMP,baseline,0.0039373519975924864,3.868401108775288e-05,0.0027878320252057165,0.0002466549922246486,5.006100400350988e-05,0.00024561697500757873
rademacher,177,Improved-gOMP,optimized,0.001130118005676195,2.1227009710855782e-05,0.0005533420044230297,0.0002525020099710673,3.479098086245358e-05,0.0001217600074596703
rademacher,178,Improved-gOMP,baseline,0.0030082620069151744,2.7609014068730175e-05,0.0018630029953783378,0.00017521397967357188,3.305499558337033e-05,0.00045056901581119746
rademacher,178,Improved-gOMP,optimized,0.0011459719971753657,2.3118991521187127e-05,0.0005878700030734763,0.00022134897881187499,4.95810090797022e-05,0.00011695698776748031
rademacher,179,Improved-gOMP,baseline,0.0032401620119344443,2.8654001653194427e-05,0.002038040984189138,0.00018516700947657228,3.980503242928535e-05,0.0004975110059604049
rademacher,179,Improved-gOMP,optimized,0.0013326449989108369,3.4110009437426925e-05,0.0006492530083050951,0.000270617994829081,4.123602411709726e-05,0.0001433019933756441
rademacher,180,Improved-gOMP,baseline,0.003023274999577552,2.7296016924083233e-05,0.0020453809993341565,0.0001787009823601693,3.4877986763603985e-05,0.00038279798172879964
rademacher,180,Improved-gOMP,optimized,0.001213491996168159,3.136399027425796e-05,0.0006439240096369758,0.00023588900512550026,3.299498348496854e-05,0.0001206399902002886
rademacher,181,Improved-gOMP,baseline,0.003479961000266485,3.286098944954574e-05,0.0024795990029815584,0.00021954199473839253,4.136799543630332e-05,0.0003166630194755271
rademacher,181,Improved-gOMP,optimized,0.0014926090079825372,2.085999585688114e-05,0.0007281590078491718,0.000374793991795741,3.730299067683518e-05,0.00016571501328144222
rademacher,182,Improved-gOMP,baseline,0.0026098219968844205,2.658598532434553e-05,0.0018951780075440183,0.000171167979715392,3.509498492348939e-05,0.00015066096966620535
rademacher,182,Improved-gOMP,optimized,0.0011160860012751073,2.1965999621897936e-05,0.0005699420144082978,0.0002195570123149082,3.1948002288118005e-05,0.00011980198905803263
rademacher,183,Improved-gOMP,baseline,0.0033487339969724417,3.348400059621781e-05,0.0024881269928300753,0.0002065430162474513,4.837098822463304e-05,0.00016890598635654896
rademacher,183,Improved-gOMP,optimized,0.0012096540012862533,2.22420203499496e-05,0.000590187992202118,0.0002803919924190268,3.741399268619716e-05,0.00012648201663978398
rademacher,184,Improved-gOMP,baseline,0.0029329919925658032,2.9188013286329806e-05,0.001903575990581885,0.00021898299746681005,4.092699964530766e-05,0.00037950700789224356
rademacher,184,Improved-gOMP,optimized,0.0016444710054202005,2.7399990358389914e-05,0.0006968130037421361,0.0002879889798350632,4.497298505157232e-05,0.00041732397221494466
rademacher,185,Improved-gOMP,baseline,0.00397366400284227,3.33800126099959e-05,0.003032391003216617,0.00022104602248873562,4.157898365519941e-05,0.000243157017393969
rademacher,185,Improved-gOMP,optimized,0.0015498029970331118,2.549999044276774e-05,0.0007114809850463644,0.0002646799839567393,3.930700768250972e-05,0.00036034600634593517
rademacher,186,Improved-gOMP,baseline,0.0027272250008536503,2.863400732167065e-05,0.0019671049958560616,0.00017475902859587222,3.613802255131304e-05,0.00015957998402882367
rademacher,186,Improved-gOMP,optimized,0.001109000004362315,2.0570994820445776e-05,0.0005707969830837101,0.0002236749860458076,3.1639967346563935e-05,0.00011866095883306116
rademacher,187,Improved-gOMP,baseline,0.0032486800046171993,3.095497959293425e-05,0.0023603100125910714,0.0001956189953489229,4.283498856239021e-05,0.0002279860054841265
rademacher,187,Improved-gOMP,optimized,0.002196351997554302,4.096799239050597e-05,0.0011274999851593748,0.00043823399755638093,6.566700176335871e-05,0.0002581070002634078
rademacher,188,Improved-gOMP,baseline,0.005947562996880151,5.6214004871435463e-05,0.004068717986228876,0.0003549259854480624,7.831798575352877e-05,0.0007353030086960644
rademacher,188,Improved-gOMP,optimized,0.0022621730022365227,4.030398849863559e-05,0.001144990004831925,0.00047792799887247384,6.93660113029182e-05,0.00025968500995077193
rademacher,189,Improved-gOMP,baseline,0.005861016004928388,5.7147975894622505e-05,0.003927075013052672,0.0003357849782332778,7.676599489059299e-05,0.0007765530026517808
rademacher,189,Improved-gOMP,optimized,0.0033653409918770194,0.00010683501022867858,0.0016283520235447213,0.00053770600061398,8.642399916425347e-05,0.0005788389971712604
rademacher,190,Improved-gOMP,baseline,0.003106049000052735,3.189897688571364e-05,0.00206960501964204,0.0001787660294212401,5.4508011089637876e-05,0.00041954198968596756
rademacher,190,Improved-gOMP,optimized,0.0012568079982884228,2.4926004698500037e-05,0.0006383699947036803,0.00022923499636817724,3.678402572404593e-05,0.0001347710203845054
rademacher,191,Improved-gOMP,baseline,0.003631405998021364,2.8328009648248553e-05,0.00254881898581516,0.00026588399487081915,8.908298332244158e-05,0.00025233601627405733
rademacher,191,Improved-gOMP,optimized,0.0014670839882455766,2.6161986170336604e-05,0.0007545800035586581,0.0003235939802834764,4.2669998947530985e-05,0.00014331997954286635
rademacher,192,Improved-gOMP,baseline,0.0034623590036062524,4.421100311446935e-05,0.0023398370249196887,0.00019940600031986833,4.294099926482886e-05,0.0004383830091683194
rademacher,192,Improved-gOMP,optimized,0.0011913019989151508,2.591199881862849e-05,0.0006111249967943877,0.00023943500127643347,3.592898428905755e-05,0.00012895601685158908
rademacher,193,Improved-gOMP,baseline,0.00403628200001549,3.393299994058907e-05,0.0028881809703307226,0.00020030901941936463,4.323800385463983e-05,0.0004424860089784488
rademacher,193,Improved-gOMP,optimized,0.0013730939972447231,2.8245995054021478e-05,0.0007102219678927213,0.00026879197685047984,4.630697367247194e-05,0.00013375398702919483
rademacher,194,Improved-gOMP,baseline,0.0029351559933274984,3.2374009606428444e-05,0.002157805996830575,0.00018308097787667066,3.9237012970261276e-05,0.00015646297833882272
rademacher,194,Improved-gOMP,optimized,0.0011187179916305467,2.3604981834068894e-05,0.0005719879845855758,0.0002222840121248737,3.3939024433493614e-05,0.00012293297913856804
rademacher,195,Improved-gOMP,baseline,0.0038757910078857094,3.220200596842915e-05,0.002231910009868443,0.00018136798462364823,5.3531010053120553e-05,0.0007442000205628574
rademacher,195,Improved-gOMP,optimized,0.0020880189986201003,3.776700759772211e-05,0.0010361990134697407,0.00044776700087822974,6.0887992731295526e-05,0.00024021200079005212
rademacher,196,Improved-gOMP,baseline,0.004148170992266387,5.100700946059078e-05,0.00302376999752596,0.00028212300094310194,6.564299110323191e-05,0.00020665800548158586
