k,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
8,182,OMP,baseline,0.0003781930136028677,3.260900848545134e-05,4.5756984036415815e-05,0.00013028598914388567,4.558503860607743e-05,0.0
8,182,OMP,optimized,0.00026174099184572697,2.9785005608573556e-05,1.205400621984154e-05,9.82289930107072e-05,3.204999666195363e-05,5.1005001296289265e-05
8,183,OMP,baseline,0.000383106991648674,2.9788017855025828e-05,4.748400533571839e-05,0.00013522303197532892,4.188799357507378e-05,0.0
8,183,OMP,optimized,0.00032076101342681795,2.8020032914355397e-05,1.3097000191919506e-05,0.00010525000107008964,7.584500417578965e-05,5.670399696100503e-05
8,184,OMP,baseline,0.000741798008675687,5.599798168987036e-05,8.591200457885861e-05,0.0002217210130766034,8.664099732413888e-05,0.0
8,184,OMP,optimized,0.00033815999631769955,3.357000241521746e-05,1.3971977750770748e-05,0.00011890399036929011,3.606702375691384e-05,6.010000652167946e-05
8,185,OMP,baseline,0.00042008400487247854,3.097199078183621e-05,5.472102202475071e-05,0.00015037800767458975,4.822500341106206e-05,0.0
8,185,OMP,optimized,0.0008429250010522082,4.9807000323198736e-05,2.4317007046192884e-05,0.0004371550166979432,8.502502168994397e-05,0.00017221500456798822
8,186,OMP,baseline,0.0006690009904559702,4.579604137688875e-05,7.196897058747709e-05,0.000252106023253873,9.62380290729925e-05,0.0
8,186,OMP,optimized,0.00028269000176806003,3.237402415834367e-05,1.25700025819242e-05,0.00010514401947148144,3.5446995752863586e-05,5.501499981619418e-05
8,187,OMP,baseline,0.00047580100363120437,3.342401760164648e-05,6.422598380595446e-05,0.00016966098337434232,5.5599011830054224e-05,0.0
8,187,OMP,optimized,0.00035603498690761626,3.654899774119258e-05,1.6286008758470416e-05,0.00013375400158111006,4.3639985960908234e-05,7.210701005533338e-05
8,188,OMP,baseline,0.0004954859905410558,3.8910977309569716e-05,8.06460011517629e-05,0.00016704799782019109,5.90690178796649e-05,0.0
8,188,OMP,optimized,0.0002679250028450042,3.029998333659023e-05,1.2255011824890971e-05,0.0001000199990812689,3.266301064286381e-05,5.388299177866429e-05
8,189,OMP,baseline,0.0007803070038789883,8.258699381258339e-05,6.943799962755293e-05,0.00018728601571638137,0.00012299900117795914,0.0
8,189,OMP,optimized,0.0002908990136347711,2.782201045192778e-05,1.3299955753609538e-05,0.00010908397962339222,3.63959843525663e-05,5.819099897053093e-05
8,190,OMP,baseline,0.0005242059996817261,4.313499084673822e-05,6.536999717354774e-05,0.00016593899636063725,5.757101462222636e-05,0.0
8,190,OMP,optimized,0.0003246809937991202,3.4101016353815794e-05,1.3942975783720613e-05,0.00013283001317176968,3.823099541477859e-05,6.0277016018517315e-05
8,191,OMP,baseline,0.00039446400478482246,2.814999606925994e-05,5.9128986322321e-05,0.00013767399650532752,4.143899423070252e-05,0.0
8,191,OMP,optimized,0.0003397469990886748,2.821898669935763e-05,1.4311997801996768e-05,0.00013623999257106334,4.0386003092862666e-05,7.156100764404982e-05
8,192,OMP,baseline,0.0007512930023949593,5.5885015171952546e-05,8.122499275486916e-05,0.00022677598462905735,6.865200703032315e-05,0.0
8,192,OMP,optimized,0.0003170340060023591,3.2988013117574155e-05,1.4848992577753961e-05,0.00011411000741645694,3.75179952243343e-05,7.155997445806861e-05
8,193,OMP,baseline,0.0004100439982721582,3.1229021260514855e-05,5.155500548426062e-05,0.00014443800318986177,4.7797977458685637e-05,0.0
8,193,OMP,optimized,0.0002962300059152767,2.6716996217146516e-05,1.3951008440926671e-05,0.00011292299313936383,3.333004133310169e-05,6.684997060801834e-05
8,194,OMP,baseline,0.0003777779929805547,3.271002788096666e-05,4.7151013859547675e-05,0.00013040499470662326,4.296901170164347e-05,0.0
8,194,OMP,optimized,0.00029744500352535397,3.0499999411404133e-05,1.1952986824326217e-05,0.00011059698590543121,3.717403160408139e-05,6.522401235997677e-05
8,195,OMP,baseline,0.00040516200533602387,3.063501208089292e-05,5.189298826735467e-05,0.0001430609991075471,4.5877022785134614e-05,0.0
8,195,OMP,optimized,0.0002514730003895238,2.543198934290558e-05,1.1223994079045951e-05,9.537402365822345e-05,3.1962961656972766e-05,5.035199865233153e-05
8,196,OMP,baseline,0.0004030879936181009,3.402701986487955e-05,5.009799497202039e-05,0.0001403849892085418,4.6784000005573034e-05,0.0
8,196,OMP,optimized,0.0002939260011771694,3.221898805350065e-05,1.2197007890790701e-05,0.0001072470040526241,3.625602403189987e-05,5.9691970818676054e-05
8,197,OMP,baseline,0.00047738700232002884,3.2355994335375726e-05,5.709000106435269e-05,0.00018503901083022356,5.321799835655838e-05,0.0
8,197,OMP,optimized,0.0002709010004764423,2.6542998966760933e-05,1.2752992915920913e-05,0.00010405098146293312,3.378404653631151e-05,5.362302181310952e-05
8,198,OMP,baseline,0.0005018709925934672,3.750702308025211e-05,5.7923985878005624e-05,0.00019433895067777485,6.029603537172079e-05,0.0
8,198,OMP,optimized,0.0003058869915548712,3.950599057134241e-05,1.560298551339656e-05,0.0001048289705067873,3.4858996514230967e-05,5.677397712133825e-05
8,199,OMP,baseline,0.0003962139890063554,2.9501999961212277e-05,5.0359973101876676e-05,0.00014012899191584438,4.268597695045173e-05,0.0
8,199,OMP,optimized,0.00027533200045581907,2.7301983209326863e-05,1.2023010640405118e-05,0.00010570097947493196,3.534602001309395e-05,5.481902917381376e-05
8,200,OMP,baseline,0.0004062829975737259,3.258003562223166e-05,5.074602086097002e-05,0.00014420002116821706,4.588898445945233e-05,0.0
8,200,OMP,optimized,0.0002640109887579456,2.9336035368032753e-05,1.1251016985625029e-05,9.689401485957205e-05,3.331898187752813e-05,5.1071998314000666e-05
8,201,OMP,baseline,0.0004976570053258911,3.383604052942246e-05,6.940097955521196e-05,0.0001886429963633418,5.391497688833624e-05,0.0
8,201,OMP,optimized,0.000311701005557552,3.052102692890912e-05,1.4295990695245564e-05,0.00011744200310204178,3.731097967829555e-05,6.962202314753085e-05
8,202,OMP,baseline,0.0004296359984437004,3.4788987250067294e-05,5.6303018936887383e-05,0.0001510949805378914,5.065200093667954e-05,0.0
8,202,OMP,optimized,0.0003302089899079874,3.46409942721948e-05,1.3892000424675643e-05,0.00011783605441451073,4.107000131625682e-05,7.67630262998864e-05
8,203,OMP,baseline,0.00038922199746593833,2.924900036305189e-05,4.80310118291527e-05,0.00013330098590813577,4.171999171376228e-05,0.0
8,203,OMP,optimized,0.0002764360106084496,2.701803168747574e-05,1.2468008208088577e-05,0.00011157599510625005,3.3132018870674074e-05,5.130299541633576e-05
8,204,OMP,baseline,0.0006610390119021758,5.4356016335077584e-05,8.408201392740011e-05,0.00022665300639346242,7.960099901538342e-05,0.0
8,204,OMP,optimized,0.00034955098817590624,3.75729869119823e-05,3.0150971724651754e-05,0.0001262369769392535,4.202700802125037e-05,6.31889997748658e-05
8,205,OMP,baseline,0.0008156670082826167,4.379700112622231e-05,0.00020333699649199843,0.00021465896861627698,0.0001276260009035468,0.0
8,205,OMP,optimized,0.000886776004335843,9.044201578944921e-05,3.161498170811683e-05,0.0001899410126497969,0.00034689201856963336,0.00013551299343816936
8,206,OMP,baseline,0.00043916699360124767,3.4550990676507354e-05,5.866801075171679e-05,0.00016222997510340065,5.032600893173367e-05,0.0
8,206,OMP,optimized,0.0002623070031404495,2.9471033485606313e-05,1.1860000086016953e-05,9.704299736768007e-05,3.195198951289058e-05,5.086595774628222e-05
8,207,OMP,baseline,0.0004054019955219701,3.282996476627886e-05,5.0910995923914015e-05,0.00014148102491162717,4.1790015529841185e-05,0.0
8,207,OMP,optimized,0.0002880440006265417,2.5833011022768915e-05,1.6608013538643718e-05,0.00010375300189480186,3.457098500803113e-05,5.214198608882725e-05
8,208,OMP,baseline,0.0004687220061896369,3.619398921728134e-05,5.3607989684678614e-05,0.00016525301907677203,5.963302101008594e-05,0.0
8,208,OMP,optimized,0.0003929790109395981,4.113101749680936e-05,1.6111007425934076e-05,0.00014455802738666534,5.292399146128446e-05,7.322002784349024e-05
8,209,OMP,baseline,0.0005014859925722703,3.645499236881733e-05,6.159402255434543e-05,0.00018725301197264344,5.754000449087471e-05,0.0
8,209,OMP,optimized,0.0003015460097230971,2.930701884906739e-05,1.4176024706102908e-05,0.00011559599079191685,3.8897982449270785e-05,5.92540018260479e-05
8,210,OMP,baseline,0.0006620179919991642,4.2471016058698297e-05,6.976297299843282e-05,0.00027841499831993133,8.412999159190804e-05,0.0
8,210,OMP,optimized,0.0002869369927793741,3.207699046470225e-05,1.3143988326191902e-05,0.00010834398563019931,3.3841992262750864e-05,5.6293996749445796e-05
8,211,OMP,baseline,0.0004827090015169233,3.137697058264166e-05,6.243704410735518e-05,0.0001455520250601694,4.986400017514825e-05,0.0
8,211,OMP,optimized,0.00024924900208134204,2.4419015971943736e-05,1.1214011465199292e-05,9.481199958827347e-05,3.171397838741541e-05,4.980002995580435e-05
8,212,OMP,baseline,0.00042220398609060794,3.311500768177211e-05,5.040601536165923e-05,0.00015512501704506576,4.845600051339716e-05,0.0
8,212,OMP,optimized,0.00025227600417565554,2.967599721159786e-05,1.0931995348073542e-05,9.33179835556075e-05,3.1498027965426445e-05,5.011998291593045e-05
8,213,OMP,baseline,0.00043764300062321126,3.142000059597194e-05,5.808600690215826e-05,0.00014812598237767816,5.7456010836176574e-05,0.0
8,213,OMP,optimized,0.0003340739931445569,2.721701457630843e-05,1.2230011634528637e-05,0.00011242899927310646,3.758900857064873e-05,5.809901631437242e-05
8,214,OMP,baseline,0.0005014769994886592,3.901201125700027e-05,7.255797390826046e-05,0.00017841903900261968,5.6376971770077944e-05,0.0
8,214,OMP,optimized,0.0003273699985584244,3.5742021282203496e-05,1.3814991689287126e-05,0.0001231709902640432,4.108603752683848e-05,6.119003228377551e-05
8,215,OMP,baseline,0.00046288399607874453,3.52489878423512e-05,6.12269650446251e-05,0.00016353702812921256,5.055998917669058e-05,0.0
8,215,OMP,optimized,0.00035679999564308673,3.29209869960323e-05,1.5912970411591232e-05,0.00012890300422441214,4.4302010792307556e-05,8.336799510288984e-05
8,216,OMP,baseline,0.0004932029987685382,5.464298010338098e-05,5.733800935558975e-05,0.00016028399113565683,5.5751006584614515e-05,0.0
8,216,OMP,optimized,0.00032585300505161285,3.3738979254849255e-05,1.3873010175302625e-05,0.00012760399840772152,4.314399848226458e-05,5.70729753235355e-05
8,217,OMP,baseline,0.000535354993189685,3.327602462377399e-05,6.396100798156112e-05,0.00021245998505037278,6.412999937310815e-05,0.0
8,217,OMP,optimized,0.0003204319946235046,4.405398794915527e-05,1.529700239188969e-05,0.00011926202569156885,3.767901216633618e-05,5.9573983890004456e-05
8,218,OMP,baseline,0.0004046160029247403,3.091800317633897e-05,5.000601231586188e-05,0.0001455359742976725,4.524503310676664e-05,0.0
8,218,OMP,optimized,0.0002989710046676919,2.9100978281348944e-05,1.3807002687826753e-05,0.0001221429993165657,3.6842000554315746e-05,5.392298044171184e-05
8,219,OMP,baseline,0.0004210960032651201,3.3563977922312915e-05,4.728596832137555e-05,0.0001537360076326877,4.813999112229794e-05,0.0
8,219,OMP,optimized,0.00026290099776815623,3.0220995540730655e-05,1.1550015187822282e-05,9.902496822178364e-05,3.3405012800358236e-05,5.140999564900994e-05
8,220,OMP,baseline,0.0004987710126442835,4.9681984819471836e-05,5.8349978644400835e-05,0.000192245002835989,5.431700265035033e-05,0.0
8,220,OMP,optimized,0.0003575349983293563,4.008601536042988e-05,1.7713988199830055e-05,0.0001351680257357657,4.1624996811151505e-05,6.875296821817756e-05
8,221,OMP,baseline,0.0003847550106002018,3.433600068092346e-05,4.67549980385229e-05,0.00013198298984207213,4.817696753889322e-05,0.0
8,221,OMP,optimized,0.00029419601196423173,3.3329997677356005e-05,1.353400875814259e-05,0.00010409200331196189,3.352999920025468e-05,5.3607000154443085e-05
8,222,OMP,baseline,0.0003844129969365895,3.086398646701127e-05,4.753502435050905e-05,0.00013500000932253897,4.2736035538837314e-05,0.0
8,222,OMP,optimized,0.00025035900762304664,2.5190020096488297e-05,1.2056028936058283e-05,9.548704838380218e-05,3.121902409475297e-05,4.9251990276388824e-05
8,223,OMP,baseline,0.0004047619877383113,3.3078002161346376e-05,4.7989015001803637e-05,0.00013506499817594886,4.362800973467529e-05,0.0
8,223,OMP,optimized,0.0002635400014696643,3.0253984732553363e-05,1.1241980246268213e-05,9.902600140776485e-05,3.237697819713503e-05,5.198600410949439e-05
8,224,OMP,baseline,0.0003585560043575242,2.7595990104600787e-05,4.5531996875070035e-05,0.00012721301754936576,3.818000550381839e-05,0.0
8,224,OMP,optimized,0.00027382999542169273,2.547200710978359e-05,1.1311989510431886e-05,9.925200720317662e-05,3.529898822307587e-05,6.290903547778726e-05
8,225,OMP,baseline,0.0004672679933719337,3.869702049996704e-05,5.670099926646799e-05,0.0001671120262471959,6.14489836152643e-05,0.0
8,225,OMP,optimized,0.0002941369893960655,3.610599378589541e-05,1.3807992218062282e-05,0.00011186301708221436,3.46830056514591e-05,5.617500573862344e-05
8,226,OMP,baseline,0.0003994860016973689,2.9856018954887986e-05,4.9919995944947004e-05,0.00014291598927229643,4.616800288204104e-05,0.0
8,226,OMP,optimized,0.0002657269942574203,2.631600364111364e-05,1.2796968803741038e-05,0.00010129902511835098,3.3535019611008465e-05,5.2261006203480065e-05
8,227,OMP,baseline,0.0003999680047854781,3.412501246202737e-05,4.9815993406809866e-05,0.00014000402006786317,4.491100844461471e-05,0.0
8,227,OMP,optimized,0.00028523999208118767,3.609598206821829e-05,1.2555014109238982e-05,0.00010374902922194451,3.4864002373069525e-05,5.423102993518114e-05
8,228,OMP,baseline,0.00041339399467688054,2.9901988455094397e-05,5.168000643607229e-05,0.0001500129874330014,4.546697891782969e-05,0.0
8,228,OMP,optimized,0.0002727390092331916,2.6053006877191365e-05,1.155101926997304e-05,0.0001042310323100537,3.430803189985454e-05,5.301198689267039e-05
8,229,OMP,baseline,0.0004073080053785816,3.392099461052567e-05,4.9976035370491445e-05,0.000144416990224272,4.6365996240638196e-05,0.0
8,229,OMP,optimized,0.00028811000811401755,3.1369985663332045e-05,1.1759038898162544e-05,0.00010078500781673938,3.523899067658931e-05,6.856401159893721e-05
8,230,OMP,baseline,0.0003794530057348311,2.8390015359036624e-05,5.3117008064873517e-05,0.0001334289845544845,4.019198240712285e-05,0.0
8,230,OMP,optimized,0.0002537329855840653,2.4105989723466337e-05,1.103599788621068e-05,9.927699284162372e-05,3.204398672096431e-05,4.955001350026578e-05
8,231,OMP,baseline,0.0004374330019345507,3.611401189118624e-05,5.584700556937605e-05,0.00015364702267106622,5.19720051670447e-05,0.0
8,231,OMP,optimized,0.0002770200080703944,3.25010041706264e-05,1.285701000597328e-05,0.00010246102465316653,3.4119002521038055e-05,5.4503994761034846e-05
8,232,OMP,baseline,0.0006874169921502471,8.63330060383305e-05,0.00010508000559639186,0.00022440598695538938,7.366399222519249e-05,0.0
8,232,OMP,optimized,0.00029826999525539577,2.7865971787832677e-05,1.3374985428526998e-05,0.00011510401964187622,3.6560988519340754e-05,5.683598283212632e-05
8,233,OMP,baseline,0.0005556760006584227,4.309300857130438e-05,5.840697849635035e-05,0.00015809497563168406,5.1499984692782164e-05,0.0
8,233,OMP,optimized,0.0002803190000122413,3.092898987233639e-05,1.7861981177702546e-05,0.0001056440087268129,3.280201053712517e-05,5.351597792468965e-05
8,234,OMP,baseline,0.0008593120001023635,6.013699749018997e-05,0.00011223800538573414,0.00028461198962759227,0.00011254401761107147,0.0
8,234,OMP,optimized,0.000462412994238548,4.383802297525108e-05,2.1162006305530667e-05,0.00017433500033803284,6.320198008324951e-05,9.017100092023611e-05
8,235,OMP,baseline,0.0005352909938665107,4.294099926482886e-05,7.556300261057913e-05,0.00020006798149552196,6.452998786699027e-05,0.0
8,235,OMP,optimized,0.0003333100030431524,3.489399387035519e-05,1.4223012840375304e-05,0.00011674400593619794,3.78949916921556e-05,8.299501496367157e-05
8,236,OMP,baseline,0.00040196700138039887,3.176099562551826e-05,5.029300518799573e-05,0.0001410550030414015,4.642104613594711e-05,0.0
8,236,OMP,optimized,0.00027517300623003393,2.7740956284105778e-05,1.2509015505202115e-05,0.00010345198097638786,3.254797775298357e-05,5.2840987336821854e-05
8,237,OMP,baseline,0.00037576499744318426,3.251699672546238e-05,4.713598173111677e-05,0.00012993099517188966,4.3813022784888744e-05,0.0
8,237,OMP,optimized,0.0002831839956343174,3.0969997169449925e-05,1.1548021575435996e-05,0.0001021819916786626,3.5514982300810516e-05,6.321602268144488e-05
8,238,OMP,baseline,0.00043796100362669677,3.23799904435873e-05,5.3194991778582335e-05,0.00016666202282067388,4.778600123245269e-05,0.0
8,238,OMP,optimized,0.00035354000283405185,6.467901403084397e-05,1.6543999663554132e-05,0.00012174101721029729,3.86400060961023e-05,6.293001933954656e-05
8,239,OMP,baseline,0.0004526879929471761,3.844599996227771e-05,5.3643001592718065e-05,0.0001554180053062737,4.8242960474453866e-05,0.0
8,239,OMP,optimized,0.00025505200028419495,2.922095882240683e-05,1.1976022506132722e-05,9.611700079403818e-05,3.053498221561313e-05,5.014101043343544e-05
8,240,OMP,baseline,0.0004427399981068447,2.961298741865903e-05,5.029898602515459e-05,0.0001821910118451342,4.9162976210936904e-05,0.0
8,240,OMP,optimized,0.0002708550018724054,2.6339999749325216e-05,1.2384014553390443e-05,0.00010461799683980644,3.382902650628239e-05,5.4171992815099657e-05
8,241,OMP,baseline,0.0005139920103829354,3.9189006201922894e-05,7.12000037310645e-05,0.0001811960100894794,5.6909004342742264e-05,0.0
8,241,OMP,optimized,0.00028651198954321444,3.1768999178893864e-05,1.5474986867047846e-05,0.00010350497905164957,3.565101360436529e-05,5.506601883098483e-05
8,242,OMP,baseline,0.0004879169864580035,3.4680007956922054e-05,5.8339996030554175e-05,0.0001744410110404715,5.745999806094915e-05,0.0
8,242,OMP,optimized,0.0005371079896576703,4.9044989282265306e-05,2.3232001694850624e-05,0.00017856797785498202,0.00010874500731006265,9.182900248561054e-05
8,243,OMP,baseline,0.00039929599734023213,3.297600778751075e-05,5.1897979574278e-05,0.00014018401270732284,4.610998439602554e-05,0.0
8,243,OMP,optimized,0.00028679300157818943,2.9293005354702473e-05,1.2249976862221956e-05,0.00010029597615357488,4.893100413028151e-05,5.109199264552444e-05
8,244,OMP,baseline,0.0004704869934357703,3.28739988617599e-05,5.831100861541927e-05,0.00018041800649370998,5.5823984439484775e-05,0.0
8,244,OMP,optimized,0.0002613420074339956,2.6720997993834317e-05,1.2459990102797747e-05,9.700300870463252e-05,3.238102362956852e-05,5.094500374980271e-05
8,245,OMP,baseline,0.000523747003171593,3.7238976801745594e-05,9.463801688980311e-05,0.00016858801245689392,7.212001946754754e-05,0.0
8,245,OMP,optimized,0.0003560309996828437,4.6155008021742105e-05,1.4936013030819595e-05,0.00013142195530235767,4.268900374881923e-05,6.1001963331364095e-05
8,246,OMP,baseline,0.0008635769918328151,6.32550218142569e-05,9.247299749404192e-05,0.00032447496778331697,0.00011140901187900454,0.0
8,246,OMP,optimized,0.00036453999928198755,3.9277030737139285e-05,1.8564009224064648e-05,0.00013975900947116315,4.3664040276780725e-05,7.514798198826611e-05
8,247,OMP,baseline,0.0005964180018054321,4.2179046431556344e-05,6.79450313327834e-05,0.0001835499715525657,0.00013042803038842976,0.0
8,247,OMP,optimized,0.0004594369966071099,3.6649988032877445e-05,1.683199661783874e-05,0.0001487210247432813,5.093499203212559e-05,0.00013829699310008436
8,248,OMP,baseline,0.0004850270051974803,3.5326011129654944e-05,5.667400546371937e-05,0.0001636780216358602,5.3624025895260274e-05,0.0
8,248,OMP,optimized,0.00028859400481451303,2.8628011932596564e-05,1.2475968105718493e-05,0.00010733601811807603,3.8740006857551634e-05,5.5159980547614396e-05
8,249,OMP,baseline,0.0004822550108656287,4.9613023293204606e-05,5.9470010455697775e-05,0.0001609610189916566,5.192600656300783e-05,0.0
8,249,OMP,optimized,0.00025710299087222666,2.8341004508547485e-05,1.2181000784039497e-05,9.746302384883165e-05,3.0782000976614654e-05,5.0636022933758795e-05
8,250,OMP,baseline,0.00041119998786598444,3.002599987667054e-05,5.244798376224935e-05,0.00014993899094406515,4.3251027818769217e-05,0.0
8,250,OMP,optimized,0.0002850320015568286,2.7578978915698826e-05,1.545000122860074e-05,0.00010548200225457549,3.714401100296527e-05,5.5019991123117507e-05
8,251,OMP,baseline,0.0007165979914134368,4.2405983549542725e-05,0.00010232797649223357,0.00029875301697757095,8.126601460389793e-05,0.0
8,251,OMP,optimized,0.0006653629970969632,6.21599901933223e-05,2.4035995011217892e-05,0.0002727910177782178,8.377702033612877e-05,0.00013657800445798784
8,252,OMP,baseline,0.00040830299258232117,2.9086993890814483e-05,5.142400914337486e-05,0.00014220899902284145,4.8250993131659925e-05,0.0
8,252,OMP,optimized,0.00026703299954533577,2.5982983061112463e-05,1.1880983947776258e-05,0.00010629899043124169,3.319498500786722e-05,5.0651986384764314e-05
8,253,OMP,baseline,0.0004350179951870814,4.023102519568056e-05,5.388300633057952e-05,0.00014421201194636524,4.563301627058536e-05,0.0
8,253,OMP,optimized,0.0002934720105258748,3.345600271131843e-05,1.4505989383906126e-05,0.00010518199997022748,3.828000626526773e-05,5.728300311602652e-05
8,254,OMP,baseline,0.0005575930117629468,3.7744975998066366e-05,7.412301783915609e-05,0.00018720199295785278,5.713400605600327e-05,0.0
8,254,OMP,optimized,0.00037595700996462256,3.6205994547344744e-05,1.6570018487982452e-05,0.00015143999189604074,4.4248008634895086e-05,7.106098928488791e-05
8,255,OMP,baseline,0.000432430999353528,3.718397056218237e-05,5.520699778571725e-05,0.00014807601110078394,4.7895038733258843e-05,0.0
8,255,OMP,optimized,0.00028217000362928957,3.057898720726371e-05,1.235098170582205e-05,0.00010348999057896435,3.3486983738839626e-05,5.513400537893176e-05
8,256,OMP,baseline,0.000566960996366106,7.842000923119485e-05,8.470600005239248e-05,0.00019237400556448847,5.6810997193679214e-05,0.0
8,256,OMP,optimized,0.0003069100057473406,2.70280143013224e-05,2.0908992155455053e-05,0.00012180399789940566,3.697698411997408e-05,5.664200580213219e-05
8,257,OMP,baseline,0.0005425630079116672,4.5298016630113125e-05,7.70539918448776e-05,0.00016331499500665814,5.0951988669112325e-05,0.0
8,257,OMP,optimized,0.0002571619988884777,2.8407011996023357e-05,1.121099921874702e-05,9.717197099234909e-05,3.143999492749572e-05,5.061300180386752e-05
8,258,OMP,baseline,0.000368218999938108,2.6972003979608417e-05,4.671301576308906e-05,0.00013119197683408856,3.894096880685538e-05,0.0
8,258,OMP,optimized,0.0002483279968146235,2.4348002625629306e-05,1.0688992915675044e-05,9.555800352245569e-05,3.0722992960363626e-05,4.987002466805279e-05
8,259,OMP,baseline,0.0009327089937869459,6.959700840525329e-05,0.00018839299445971847,0.00024126200878527015,0.00011254698620177805,0.0
8,259,OMP,optimized,0.0006806730089010671,0.0001641930139157921,4.727199848275632e-05,0.00020826898980885744,6.880599539726973e-05,0.0001139639934990555
8,260,OMP,baseline,0.0005046250007580966,3.949600795749575e-05,5.701201735064387e-05,0.00014820200158283114,0.00010735700197983533,0.0
8,260,OMP,optimized,0.0003549130051396787,3.5769990063272417e-05,1.4666977222077549e-05,0.00015647899999748915,4.033000732306391e-05,6.066297646611929e-05
8,261,OMP,baseline,0.0004129470034968108,2.939201658591628e-05,5.2804985898546875e-05,0.00015519799489993602,4.540197551250458e-05,0.0
8,261,OMP,optimized,0.00029694600380025804,2.5266039301641285e-05,1.2218006304465234e-05,0.00011242700566072017,3.3931006328202784e-05,5.393796891439706e-05
8,262,OMP,baseline,0.0004046279937028885,3.367399040143937e-05,5.15870051458478e-05,0.00014559600094798952,4.52559906989336e-05,0.0
8,262,OMP,optimized,0.0002818829962052405,3.478000871837139e-05,1.164198329206556e-05,0.00010030098201241344,3.2795986044220626e-05,5.8940029703080654e-05
8,263,OMP,baseline,0.00037886099016759545,2.7669011615216732e-05,4.770797386299819e-05,0.0001373639825033024,3.8807018427178264e-05,0.0
8,263,OMP,optimized,0.0002577319974079728,2.4921988369897008e-05,1.082598464563489e-05,9.770103497430682e-05,3.269703302066773e-05,5.22289628861472e-05
8,264,OMP,baseline,0.0004917149926768616,3.7708014133386314e-05,6.464001489803195e-05,0.00019713994697667658,5.2374962251633406e-05,0.0
8,264,OMP,optimized,0.00032976600050460547,3.6742043448612094e-05,1.4792007277719676e-05,0.00011432198516558856,4.034701851196587e-05,7.576600182801485e-05
8,265,OMP,baseline,0.0004050650022691116,3.0466995667666197e-05,5.170800432097167e-05,0.00014532900240737945,4.407500091474503e-05,0.0
8,265,OMP,optimized,0.00029380799969658256,2.7103000320494175e-05,1.3035023584961891e-05,0.00011883300612680614,3.578297037165612e-05,5.4585994803346694e-05
8,266,OMP,baseline,0.00037960600457154214,3.641500370576978e-05,4.646102024707943e-05,0.00012600398622453213,4.5138003770262e-05,0.0
8,266,OMP,optimized,0.00026456099294591695,3.052302054129541e-05,1.0990974260494113e-05,9.861901344265789e-05,3.168998227920383e-05,5.42299821972847e-05
8,267,OMP,baseline,0.00040196299960371107,2.9906994313932955e-05,4.941799852531403e-05,0.00014467700384557247,4.127003194298595e-05,0.0
8,267,OMP,optimized,0.0002562750014476478,2.4536013370379806e-05,1.0934032616205513e-05,9.783903078641742e-05,3.5724995541386306e-05,5.0331014790572226e-05
8,268,OMP,baseline,0.00048007600707933307,3.748598101083189e-05,6.539899914059788e-05,0.00014849001308903098,6.706100248266011e-05,0.0
8,268,OMP,optimized,0.000503633011248894,5.9891026467084885e-05,1.976999919861555e-05,0.00017882698739413172,7.251003989949822e-05,8.877298387233168e-05
8,269,OMP,baseline,0.00045992799277883023,3.435301186982542e-05,6.0475009377114475e-05,0.00016824201156850904,5.0009010010398924e-05,0.0
8,269,OMP,optimized,0.0002804890100378543,2.7416012017056346e-05,1.2935997801832855e-05,0.00010872799612116069,3.3752003218978643e-05,5.5598997278138995e-05
8,270,OMP,baseline,0.0004735169932246208,3.897900751326233e-05,5.9857979067601264e-05,0.00016931099526118487,5.5168973631225526e-05,0.0
8,270,OMP,optimized,0.00026360899209976196,2.9497998184524477e-05,1.149701711256057e-05,0.00010032800491899252,3.21200059261173e-05,5.165200855117291e-05
8,271,OMP,baseline,0.0004124889965169132,2.9616989195346832e-05,4.96480060974136e-05,0.00013872599811293185,4.040601197630167e-05,0.0
8,271,OMP,optimized,0.00030436400265898556,2.8175010811537504e-05,1.2042015441693366e-05,0.00012392998905852437,3.739197563845664e-05,5.559399141930044e-05
8,272,OMP,baseline,0.0004361500032246113,3.382001887075603e-05,6.791001942474395e-05,0.0001474110031267628,5.326999234966934e-05,0.0
8,272,OMP,optimized,0.00026038500072900206,2.9214992537163198e-05,1.2289994629099965e-05,9.790100739337504e-05,3.1947012757882476e-05,5.139298446010798e-05
8,273,OMP,baseline,0.000678740005241707,3.9605016354471445e-05,8.400999649893492e-05,0.0002282009954797104,0.0001099740038625896,0.0
8,273,OMP,optimized,0.00030469500052277,3.0930983484722674e-05,1.396500738337636e-05,0.0001161339896498248,3.7811987567692995e-05,5.9475976740941405e-05
8,274,OMP,baseline,0.0004354309930931777,3.527001535985619e-05,5.348098056856543e-05,0.0001477250043535605,4.619499668478966e-05,0.0
8,274,OMP,optimized,0.0002752439904725179,2.9552014893852174e-05,1.8941020243801177e-05,0.00010485199163667858,3.1544012017548084e-05,5.139199492987245e-05
8,275,OMP,baseline,0.0004263260052539408,3.7411999073810875e-05,5.00290043419227e-05,0.00015713699394837022,4.4145010178908706e-05,0.0
8,275,OMP,optimized,0.000297052989481017,2.7097019483335316e-05,1.2502030585892498e-05,0.00010604302224237472,5.233297997619957e-05,5.7773038861341774e-05
