snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5.0,14,RMP,optimized,0.0004840379988308996,4.609199822880328e-05,2.426399805699475e-05,0.0001208360081363935,0.00012482400052249432,9.835200035013258e-05
5.0,15,RMP,baseline,0.0008686149994900916,4.355100099928677e-05,3.0366991268238053e-05,0.000347099998180056,0.00012715600314550102,0.0
5.0,15,RMP,optimized,0.00047119699956965633,3.98219890485052e-05,2.459300958435051e-05,0.00010569400546955876,0.00012169600086053833,0.00010966100307996385
5.0,16,RMP,baseline,0.0019186240024282597,9.54550014284905e-05,8.673700722283684e-05,0.0006112819937698077,0.00042190599197056144,0.0
5.0,16,RMP,optimized,0.001319597999099642,9.760399188962765e-05,9.729099838295951e-05,0.00029341100525925867,0.0003560539880709257,0.00032775900763226673
5.0,17,RMP,baseline,0.0009441639995202422,4.290400102036074e-05,3.5825007216772065e-05,0.0003684369949041866,0.00013772899546893314,0.0
5.0,17,RMP,optimized,0.0004644780019589234,3.774599463213235e-05,2.304699592059478e-05,0.0001295040019613225,0.00011318599717924371,9.433599916519597e-05
5.0,18,RMP,baseline,0.0009809849980229046,5.49609940208029e-05,3.1589992431690916e-05,0.00038600100378971547,0.00014546499733114615,0.0
5.0,18,RMP,optimized,0.0005558810007642023,5.387799319578335e-05,2.6285000785719603e-05,0.00012936898929183371,0.00015587898815283552,0.00011257200094405562
5.0,19,RMP,baseline,0.0014985130001150537,6.553899947903119e-05,7.032798748696223e-05,0.0005110969941597432,0.00028343200756353326,0.0
5.0,19,RMP,optimized,0.0005041689983045217,5.8794012147700414e-05,2.6933004846796393e-05,0.00010840400500455871,0.00012961600077687763,0.00010742101221694611
5.0,20,RMP,baseline,0.000873522996698739,4.337499194662087e-05,2.9560993425548077e-05,0.00035600600313046016,0.0001240519995917566,0.0
5.0,20,RMP,optimized,0.0004142869984207209,3.8146001315908507e-05,2.230099926237017e-05,9.445501200389117e-05,0.0001081589944078587,9.176799721899442e-05
5.0,21,RMP,baseline,0.0009009380009956658,4.18599956901744e-05,3.017000199179165e-05,0.0003350440092617646,0.00012838700058637187,0.0
5.0,21,RMP,optimized,0.00042359399958513677,3.7711000913986936e-05,2.453999695717357e-05,9.68770073086489e-05,0.000108788997749798,9.327099905931391e-05
5.0,22,RMP,baseline,0.0009548890011501499,5.877900548512116e-05,3.477501013549045e-05,0.0003780879887926858,0.00014136800018604845,0.0
