trial,screening_ratio,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,group_size
208,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04072339784218268,0.00777907582607268,0.08819906930389164,0.875,0.9333333333333333,0,0.00166802600142546,7,15.0,0.38102113588027625,noise_floor,1,2,0.00016553395835217088,10.0,True,,0,0,2.098555278763605,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.7972014979459345e-05,0.0007847339875297621,0.00026530600734986365,5.492700438480824e-05,0.00014442099200095981,1.0
209,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.035636977653258135,0.0022012785791487833,0.046917785318030335,0.9375,1.0,0,0.0017665149935055524,7,15.0,0.31744842666057704,noise_floor,0,1,0.00017902397667057812,10.0,True,,0,0,1.9460144227871434,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.496600013226271e-05,0.0008025020069908351,0.0002906319859903306,6.96059869369492e-05,0.0001357629953417927,1.0
210,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.042305854072752384,0.003420367971160772,0.05848391207127625,0.75,1.0,0,0.0011978360125795007,6,12.0,0.41157417780007827,noise_floor,0,4,0.00012450999929569662,10.0,True,,0,0,1.6547775698239215,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,3.19749815389514e-05,0.0006032719975337386,0.00024907196348067373,4.840998735744506e-05,3.540990292094648e-06,1.0
211,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.034948473598823915,0.0017963263713088196,0.04238309062950483,0.9375,1.0,0,0.0015521009918302298,7,15.0,0.34026758565688636,noise_floor,0,1,0.00015579898899886757,10.0,True,,0,0,1.8866520424500688,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.735697828233242e-05,0.0006894359830766916,0.0002733699948294088,5.2574992878362536e-05,0.00013748399214819074,1.0
212,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.02411497472874658,0.002821941253827524,0.05312194700712243,0.875,0.9333333333333333,0,0.001886264988570474,7,15.0,0.18265056888602768,noise_floor,1,2,0.00018857099348679185,10.0,True,,0,0,2.166507776282722,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.402399645186961e-05,0.0009166579839074984,0.0003127399832010269,5.413696635514498e-05,0.00013874302385374904,1.0
213,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0473366059460556,0.004005273997326884,0.06328723407865826,0.875,0.9333333333333333,0,0.001637997993384488,7,15.0,0.49283576381809746,noise_floor,1,2,0.00016254300135187805,10.0,True,,0,0,1.998675365594377,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.6483994335867465e-05,0.0007498179766116664,0.00026832500589080155,5.1067996537312865e-05,0.00014713000564370304,1.0
214,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03934989233299297,0.006775534967078486,0.08231363779519457,0.875,0.9333333333333333,0,0.0016240370023297146,7,15.0,0.368673510176488,noise_floor,1,2,0.00016742500883992761,10.0,True,,0,0,2.0596008672241037,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.6914003430865705e-05,0.0007720660069026053,0.00026658597926143557,4.797402652911842e-05,0.00012543894990812987,1.0
215,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03973581823395683,0.007222203030087244,0.08498354564318462,0.9375,1.0,0,0.0015405919984914362,7,15.0,0.3993272195528594,noise_floor,0,1,0.00014995901437941939,10.0,True,,0,0,1.8635382382020604,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.501302853692323e-05,0.0007162160036386922,0.00024600501637905836,4.7936977352947e-05,0.00012805400183424354,1.0
216,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04819327834801878,0.0016551186795550053,0.04068314982342205,1.0,1.0,1,0.0022357389971148223,8,16.0,0.46748120997420556,target_sparsity_reached,0,0,0.00019476500165183097,9.375,True,,0,0,2.276507512980669,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,4.156300565227866e-05,0.0008249039819929749,0.00035263200697954744,7.305899634957314e-05,0.0004982400278095156,1.0
217,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04565914800601053,0.002706880122242874,0.05202768611271189,0.9375,1.0,0,0.0021162789926165715,7,15.0,0.40031116722038124,noise_floor,0,1,0.0002143400051863864,10.0,True,,0,0,2.1762623294457315,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.451101995073259e-05,0.0009822269930737093,0.000355010008206591,8.230797538999468e-05,0.00015466597687918693,1.0
218,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.044913742254688346,0.002767397464578127,0.05260605920023022,1.0,1.0,1,0.002974465998704545,8,16.0,0.4144999951263486,target_sparsity_reached,0,0,0.0002687889791559428,9.375,True,,0,0,2.3755314435759884,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,5.5428987252525985e-05,0.0010712200164562091,0.000481204959214665,8.537901157978922e-05,0.0007227110036183149,1.0
219,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0312448425223234,0.01142718739602079,0.10689802334945576,0.875,0.875,0,0.003978081003879197,8,16.0,0.35444820341383115,target_sparsity_reached,2,2,0.00031940400367602706,9.375,True,,0,0,2.1087544344004727,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,7.581200043205172e-05,0.0016524369857506827,0.0005453060148283839,0.00010353101242799312,0.0008487329760100693,1.0
220,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.038680550703934086,0.001699915648677103,0.041230033333446416,0.9375,1.0,0,0.002816179010551423,7,15.0,0.37774312434829266,noise_floor,0,1,0.00030715200409758836,10.0,True,,0,0,2.1069857983904354,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,7.652198837604374e-05,0.0012982870102860034,0.0004895639867754653,8.874002378433943e-05,0.000232470003538765,1.0
221,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.047981190186102744,0.0011933317955780533,0.03454463483057902,0.9375,1.0,0,0.0029267539939610288,7,15.0,0.4427033030144118,noise_floor,0,1,0.00030728901037946343,10.0,True,,0,0,2.234153866689612,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,6.28260022494942e-05,0.0013071019784547389,0.0004905790265183896,0.00010390700481366366,0.00027482300356496125,1.0
222,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.023010426741638428,0.0018673469366822801,0.043212809867934764,0.875,0.9333333333333333,0,0.0026189429918304086,7,15.0,0.2177954662704433,noise_floor,1,2,0.00025320600252598524,10.0,True,,0,0,2.094593971995181,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,8.251797407865524e-05,0.0012541420146590099,0.000464955999632366,0.00010063499212265015,0.00013462200877256691,1.0
223,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03970441687888815,0.002068604447647044,0.045481913412333964,1.0,1.0,1,0.0021454389934660867,8,16.0,0.30675713829783025,target_sparsity_reached,0,0,0.00021611298143398017,9.375,True,,0,0,2.258463031863221,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,4.76300047012046e-05,0.0008607570052845404,0.0003481420280877501,6.688899884466082e-05,0.00038810000114608556,1.0
224,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04377379360989518,0.0133171831236323,0.11540010018900461,0.75,0.8,0,0.0016821069875732064,7,15.0,0.3904966924209529,noise_floor,3,4,0.00018303202523384243,10.0,True,,0,0,2.0103902141813945,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.051599535159767e-05,0.0007968000136315823,0.00028893299167975783,5.5938042351044714e-05,0.00012375898950267583,1.0
225,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03460514763283861,0.006618711425189241,0.08135546340098641,0.6875,0.9166666666666666,0,0.0012542429903987795,6,12.0,0.33565630192461327,noise_floor,1,5,0.0001442460052203387,10.0,True,,0,0,1.8873258199160303,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,3.68149921996519e-05,0.000628464957117103,0.00024987198412418365,4.713499220088124e-05,3.412991645745933e-06,1.0
226,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03537162574742093,0.008215515153965269,0.09063947900316545,0.875,0.9333333333333333,0,0.0016621919930912554,7,15.0,0.33521359852922855,noise_floor,1,2,0.00017138900875579566,10.0,True,,0,0,1.9590343019742271,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.834799281321466e-05,0.0007672270148759708,0.00027485599275678396,4.903702938463539e-05,0.00012804000289179385,1.0
227,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.047856340712461934,0.0012151524029215322,0.034859036173157915,1.0,1.0,1,0.0021285469993017614,8,16.0,0.4607733470903742,target_sparsity_reached,0,0,0.0001902889780467376,9.375,True,,0,0,2.1251494209402564,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,4.508500569500029e-05,0.0009009430214064196,0.00030811200849711895,6.067498179618269e-05,0.0003769220056710765,1.0
228,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04929857938079716,0.0034864312135035893,0.059046009293631255,0.9375,1.0,0,0.0017123139987234026,7,15.0,0.4995539898557939,noise_floor,0,1,0.00017728496459312737,10.0,True,,0,0,2.2266329961690623,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.73179791495204e-05,0.0008330050186486915,0.00028379098512232304,5.058500391896814e-05,0.00012724701082333922,1.0
229,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04158196113895458,0.00837637529030872,0.09152253979380554,0.625,1.0,0,0.0012389059993438423,5,10.0,0.43878495460080236,noise_floor,0,6,0.00012313900515437126,10.0,True,,0,0,1.631594498990814,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4144.0,768.0,2048.0,0.0,800.0,80.0,240.0,48.0,40.0,40.0,40.0,40.0,0.0,3.065203782171011e-05,0.0006466740014730021,0.00023479299852624536,4.8390007577836514e-05,3.5339908208698034e-06,1.0
230,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04249748865592643,0.005845334401196898,0.07645478664672932,0.75,1.0,0,0.0016921930073294789,6,12.0,0.445758563400773,noise_floor,0,4,0.00018947500211652368,10.0,True,,0,0,1.7793990272137667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,5.247000080998987e-05,0.0008926330192480236,0.0003152049903292209,6.682498496957123e-05,4.65699122287333e-06,1.0
231,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05092957041115974,0.0032113708985640694,0.0566689588625384,0.9375,1.0,0,0.0016207160078920424,7,15.0,0.5069982839025043,noise_floor,0,1,0.00016378200962208211,10.0,True,,0,0,1.9342939618355732,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,6.132098496891558e-05,0.0007394130079774186,0.00026903097750619054,5.537099787034094e-05,0.00012705496919807047,1.0
232,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03954905764759187,0.007377916843056899,0.08589480102460742,0.8125,0.8666666666666667,0,0.0017672850080998614,7,15.0,0.36496614324144483,noise_floor,2,3,0.00020411603327374905,10.0,True,,0,0,2.1205744591907068,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.874201502185315e-05,0.0008384070097235963,0.0003132230049232021,5.884100391995162e-05,0.00012644301750697196,1.0
233,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.042190213548523564,0.002321181586823169,0.04817864243441453,0.875,0.9333333333333333,0,0.0015716520138084888,7,15.0,0.3395471215130279,noise_floor,1,2,0.0001585489953868091,10.0,True,,0,0,1.9147928722390029,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.446502134669572e-05,0.0007288380002137274,0.00025933797587640584,5.5155003792606294e-05,0.00012205401435494423,1.0
234,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.032899526032209435,0.0038235928222580128,0.061835206979988455,0.9375,1.0,0,0.0016662630077917129,7,15.0,0.29136855037810244,noise_floor,0,1,0.0001680759887676686,10.0,True,,0,0,2.007425598007334,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.6989018553867936e-05,0.0007530340080847964,0.0002753959852270782,5.028999294154346e-05,0.00015216198517009616,1.0
235,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03221469781636898,0.012747586308789586,0.1129052093961549,0.8125,0.8666666666666667,0,0.002628136004204862,7,15.0,0.29400828030685816,noise_floor,2,3,0.0002578370040282607,10.0,True,,0,0,1.989673136680712,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,0.00016967198462225497,0.001222651029820554,0.000434524001320824,9.533697448205203e-05,0.0001401419867761433,1.0
236,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.030054368806060255,0.0027508859315476474,0.052448888754173306,1.0,1.0,1,0.0025639360101195052,8,16.0,0.27415485575382215,target_sparsity_reached,0,0,0.00021135203132871538,9.375,True,,0,0,2.344700796186999,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5904.0,768.0,2048.0,0.0,2048.0,128.0,584.0,72.0,64.0,64.0,64.0,64.0,0.0,5.179399158805609e-05,0.0009650930005591363,0.0003346739977132529,6.791102350689471e-05,0.0005502059648279101,1.0
237,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03794400287570252,0.004445221602700833,0.06667249509880992,0.75,1.0,0,0.0013236550003057346,6,12.0,0.4004102861332499,noise_floor,0,4,0.00013218398089520633,10.0,True,,0,0,1.8630896701303055,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,3.687900607474148e-05,0.000698848016327247,0.00024542800383642316,4.887601244263351e-05,3.5900011425837874e-06,1.0
238,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.047429026761359544,0.0027353262971139647,0.052300347007586526,0.875,0.9333333333333333,0,0.001751873001921922,7,15.0,0.41261752555416104,noise_floor,1,2,0.0002731890126597136,10.0,True,,0,0,2.181491179285472,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.858099807985127e-05,0.00074952699651476,0.00037146398972254246,5.446201248560101e-05,0.00014969200128689408,1.0
239,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.036694533171840175,0.006321222123107505,0.07950611374672707,0.9375,1.0,0,0.0016379490116378292,7,15.0,0.3444614802631673,noise_floor,0,1,0.0001646439777687192,10.0,True,,0,0,2.0075181995952693,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.5855002352036536e-05,0.000781166017986834,0.0002736489987000823,5.053500353824347e-05,0.00012667899136431515,1.0
240,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04542897754492448,0.008958429217961429,0.09464897895889543,0.6875,0.9166666666666666,0,0.0013107480044709519,6,12.0,0.44317762794572524,noise_floor,1,5,0.00012525299098342657,10.0,True,,0,0,1.6929825343471812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,9.58500022534281e-05,0.0006490120140369982,0.0002427729923510924,4.327201168052852e-05,3.540000761859119e-06,1.0
241,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03684620009618129,0.007746555858266928,0.08801452072395173,0.875,0.9333333333333333,0,0.001514960007625632,7,15.0,0.35381686613595204,noise_floor,1,2,0.00016084399248939008,10.0,True,,0,0,2.249192399622264,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.441797161940485e-05,0.0007109349826350808,0.00025962597283069044,4.740002623293549e-05,0.0001188549940707162,1.0
242,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.042072153643080486,0.003128842800083474,0.055936059926343346,0.875,0.9333333333333333,0,0.0023038159997668117,7,15.0,0.3191736182477728,noise_floor,1,2,0.00024487596238031983,10.0,True,,0,0,1.9224777711886565,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.571998968254775e-05,0.001056830005836673,0.0003834810049738735,6.700700032524765e-05,0.0003017359849764034,1.0
243,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03727920354717403,0.006125146071998561,0.07826331242669557,0.875,0.9333333333333333,0,0.0018200860067736357,7,15.0,0.3071420107044236,noise_floor,1,2,0.00019476898887660354,10.0,True,,0,0,2.2374980771496027,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.596097278408706e-05,0.0008650959935039282,0.0003096709988312796,6.456898699980229e-05,0.00012612399586942047,1.0
244,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.040345286050660865,0.0038211130564928223,0.06181515232119729,0.6875,0.9166666666666666,0,0.0013991199957672507,6,12.0,0.3672870975537112,noise_floor,1,5,0.00013398904411587864,10.0,True,,0,0,1.790443365879219,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,3.863300662487745e-05,0.00070204098301474,0.0002486019948264584,8.932698983699083e-05,3.8099969970062375e-06,1.0
245,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03802125334956306,0.002531779084901149,0.050316787307032526,0.9375,1.0,0,0.0016546839906368405,7,15.0,0.37379707370247856,noise_floor,0,1,0.00016604502161499113,10.0,True,,0,0,1.862384895448677,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.9992984966374934e-05,0.0007661380077479407,0.00027533600223250687,5.898298695683479e-05,0.00012642497313208878,1.0
246,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03690270001106092,0.008037215008424612,0.0896505159406493,0.8125,0.8666666666666667,0,0.0017305420042248443,7,15.0,0.33591239446557714,noise_floor,2,3,0.00017186602053698152,10.0,True,,0,0,2.03788912160002,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.9444013964384794e-05,0.0008323040092363954,0.00027904199669137597,5.2045026677660644e-05,0.00012520200107246637,1.0
247,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.030973209481380694,0.002224051313056724,0.04715984852665161,0.9375,1.0,0,0.0016598000074736774,7,15.0,0.25304974779936107,noise_floor,0,1,0.00017145898891612887,10.0,True,,0,0,1.919280315417365,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,3.841098805423826e-05,0.00077420799061656,0.0002796769986161962,6.421598664019257e-05,0.0001232799986610189,1.0
248,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.033593674104934475,0.0037175741925782346,0.060971913145137856,0.75,1.0,0,0.0014135240053292364,6,12.0,0.3200675571693934,noise_floor,0,4,0.00013930699788033962,10.0,True,,0,0,1.9567353278860788,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,6.446897168643773e-05,0.000739272974897176,0.00025564302632119507,4.915401223115623e-05,3.926004865206778e-06,1.0
249,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.033320624348436946,0.008115878326249116,0.09008816973526056,0.75,1.0,0,0.0011729499965440482,6,12.0,0.35755991137422094,noise_floor,0,4,0.00013423498603515327,10.0,True,,0,0,1.7337771758017904,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4648.0,768.0,2048.0,0.0,1152.0,96.0,336.0,56.0,48.0,48.0,48.0,48.0,0.0,3.144200309179723e-05,0.0006023040186846629,0.00023485298152081668,4.566300776787102e-05,3.1110248528420925e-06,1.0
250,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04177398318444102,0.000871126567451666,0.029514853336102924,0.9375,1.0,0,0.003100867004832253,7,15.0,0.3776349826884532,noise_floor,0,1,0.00038669200148433447,10.0,True,,0,0,1.8435018480368184,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,4.963000537827611e-05,0.0012232499866513535,0.0005621880118269473,0.0001210999907925725,0.0004747050115838647,1.0
251,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.056185798200903116,0.006507012741940532,0.08066605693809839,0.875,0.9333333333333333,0,0.001971514997421764,7,15.0,0.5050143319560703,noise_floor,1,2,0.00019270399934612215,10.0,True,,0,0,2.0099524323609024,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,1800.0,120.0,456.0,64.0,56.0,56.0,56.0,56.0,0.0,5.058900569565594e-05,0.0008554849919164553,0.00031418899015989155,5.8784979046322405e-05,0.00017002799722831696,1.0
