trial,k,algorithm,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver
15,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05578024763367807,0.04266514058269087,0.2065554177035569,0.7222222222222222,0.7222222222222222,0,0.002189300023019314,12,36.0,0.3912134776223139,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,4.005660540992751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05578024763367807,0.037063177854655724,0.19251799358671834,0.6388888888888888,0.8214285714285714,0,0.0036145000194665045,12,28.0,0.5743409169415598,noise_floor,5,13,0.00037660004454664886,16.916666666666668,True,,0,0,3.1082700751593304,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05619969245754252,0.06893967813943233,0.2625636649261134,0.6666666666666666,0.6666666666666666,0,0.004081999999471009,36,36.0,0.4367725182379737,target_sparsity_reached,12,12,0.0,1.0,False,,0,0,3.816394224262399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05619969245754252,0.15669726434855089,0.3958500528590983,0.5555555555555556,0.5555555555555556,0,0.0015201999922282994,12,36.0,0.6161429522620696,target_sparsity_reached,16,16,0.0,3.0,False,,0,0,3.7454941206391426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05619969245754252,0.13656071585740234,0.3695412234885336,0.5555555555555556,0.5555555555555556,0,0.005176200007554144,15,36.0,0.6268461776388193,target_sparsity_reached,16,16,0.000989499967545271,17.066666666666666,True,cholesky_solve,1,0,3.4636441211016167,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07180006562222845,0.2051202217859736,0.4529020002008973,0.5833333333333334,0.5833333333333334,0,0.004414600000018254,36,36.0,0.823948182628304,target_sparsity_reached,15,15,0.0,1.0,False,,0,0,3.6241552752333726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07180006562222845,0.07989481635073623,0.28265671113691293,0.7777777777777778,0.7777777777777778,0,0.001552600006107241,12,36.0,0.802932898475074,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.648046176223684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07180006562222845,0.17931641821979116,0.42345769354185925,0.6666666666666666,0.6666666666666666,0,0.005526099994312972,15,36.0,0.7839498267200965,target_sparsity_reached,12,12,0.00045220000902190804,17.0,True,cholesky_solve,1,0,3.6627020651066036,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.058517450310569034,0.2337090946181518,0.4834346849556327,0.5555555555555556,0.5555555555555556,0,0.005216300021857023,36,36.0,0.5321486305428256,target_sparsity_reached,16,16,0.0,1.0,False,,0,0,3.372233865528694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.058517450310569034,0.10131593612710887,0.31830164329941635,0.6944444444444444,0.6944444444444444,0,0.0016996999911498278,12,36.0,0.5378140296967794,target_sparsity_reached,11,11,0.0,3.0,False,,0,0,3.485737046497512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.058517450310569034,0.13850272217169904,0.37215953860098633,0.6111111111111112,0.6285714285714286,0,0.004965400003129616,14,35.0,0.6183903857853585,noise_floor,13,14,0.0004632000345736742,17.714285714285715,True,cholesky_solve,1,0,3.498695606084789,1.0,1.0,0.0,0.0,1.0,0.0,1.0
19,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.062258623392797315,0.013378747664224694,0.11566653649273283,0.8333333333333334,0.8333333333333334,0,0.004691500012995675,36,36.0,0.33127947602776,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.495110456496919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.062258623392797315,0.012909126125297422,0.11361833533940471,0.8333333333333334,0.8333333333333334,0,0.00184009998338297,12,36.0,0.36935054758192487,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.890696141050613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.062258623392797315,0.0394130731694719,0.19852726051973796,0.7222222222222222,0.8666666666666667,0,0.003623399999924004,12,30.0,0.6096961606372757,noise_floor,4,10,0.000342299957992509,18.083333333333332,True,,0,0,3.2036171245231198,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.044725381828632546,0.2952175200362939,0.5433392310852345,0.5833333333333334,0.5833333333333334,0,0.004183600016403943,36,36.0,0.6653576776906929,target_sparsity_reached,15,15,0.0,1.0,False,,0,0,3.590916040521954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.044725381828632546,0.4904981800414361,0.7003557524868601,0.4166666666666667,0.4166666666666667,0,0.0014761000056751072,12,36.0,0.8547602771661975,target_sparsity_reached,21,21,0.0,3.0,False,,0,0,3.578573585732608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.044725381828632546,0.43531215475489193,0.659781899384101,0.4722222222222222,0.4722222222222222,0,0.005044999998062849,14,36.0,0.6966361257484929,target_sparsity_reached,19,19,0.0006121000042185187,18.0,True,cholesky_solve,1,0,3.674650194494593,1.0,1.0,0.0,0.0,1.0,0.0,1.0
21,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05125897235171009,0.012791986106055761,0.1131016627024367,0.8055555555555556,0.8055555555555556,0,0.004273099999409169,36,36.0,0.33470079087220744,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.917288114952052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05125897235171009,0.01169359583133154,0.10813693093171979,0.8055555555555556,0.8055555555555556,0,0.0014401999942492694,12,36.0,0.337301882095338,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,4.007909955250353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05125897235171009,0.020716154252115294,0.14393107465768223,0.7222222222222222,0.9285714285714286,0,0.002889399998821318,11,28.0,0.5291527898466863,noise_floor,2,10,0.00026810006238520145,17.818181818181817,True,,0,0,2.8268966361260697,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06254632984162398,0.7616273808245845,0.8727126565053268,0.3055555555555556,0.3055555555555556,0,0.004168900020886213,36,36.0,0.7085570428544151,target_sparsity_reached,25,25,0.0,1.0,False,,0,0,3.4088883026634003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06254632984162398,0.5388539137302172,0.734066695696118,0.4444444444444444,0.4444444444444444,0,0.0017653000249993056,12,36.0,0.738249592780035,target_sparsity_reached,20,20,0.0,3.0,False,,0,0,3.519461625363937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06254632984162398,0.6082440351112882,0.7799000160990435,0.3888888888888889,0.3888888888888889,0,0.005803600011859089,15,36.0,0.6310555938498431,target_sparsity_reached,22,22,0.0004667000030167401,17.066666666666666,True,cholesky_solve,1,0,3.6596737530482932,1.0,1.0,0.0,0.0,1.0,0.0,1.0
23,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06891630227689684,0.23153304385566392,0.48117880653210804,0.5833333333333334,0.5833333333333334,0,0.004208300000755116,36,36.0,0.7569324020156377,target_sparsity_reached,15,15,0.0,1.0,False,,0,0,3.3993923944638023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06891630227689684,0.04862652455660562,0.22051422756050373,0.7222222222222222,0.7222222222222222,0,0.0015078999858815223,12,36.0,0.7164136573125561,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,4.155539425303283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06891630227689684,0.059804455123219406,0.24454949421992148,0.6944444444444444,0.7142857142857143,0,0.004061599989654496,14,35.0,0.7135191532604443,noise_floor,10,11,0.00039889998151920736,17.571428571428573,True,cholesky_solve,1,0,4.154822864489443,1.0,1.0,0.0,0.0,1.0,0.0,1.0
24,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.055231670998685256,0.3150210858046258,0.5612673924295137,0.5277777777777778,0.5277777777777778,0,0.004525900003500283,36,36.0,0.6971385450895404,target_sparsity_reached,17,17,0.0,1.0,False,,0,0,3.4527888350529956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055231670998685256,0.33345891679670325,0.5774590174174297,0.5,0.5,0,0.0014733999851159751,12,36.0,0.7617938290501305,target_sparsity_reached,18,18,0.0,3.0,False,,0,0,3.609453547236468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055231670998685256,0.111355589034129,0.3336998487175698,0.6944444444444444,0.6944444444444444,0,0.004524299991317093,15,36.0,0.5888257593193429,target_sparsity_reached,11,11,0.0004528000426944345,17.066666666666666,True,cholesky_solve,1,0,3.9326116076625692,1.0,1.0,0.0,0.0,1.0,0.0,1.0
25,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06026314460240901,0.07901735963607072,0.2811002661615081,0.6944444444444444,0.6944444444444444,0,0.0043043000041507185,36,36.0,0.45066961721174936,target_sparsity_reached,11,11,0.0,1.0,False,,0,0,3.8197848642621834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06026314460240901,0.11418223016847033,0.3379086121549291,0.6388888888888888,0.6388888888888888,0,0.0018414999940432608,12,36.0,0.5989328593105778,target_sparsity_reached,13,13,0.0,3.0,False,,0,0,3.5015645819128913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06026314460240901,0.04478506861327018,0.21162482985999112,0.6944444444444444,0.7142857142857143,0,0.004154700000071898,14,35.0,0.6168812637160512,noise_floor,10,11,0.000408999971114099,17.785714285714285,True,cholesky_solve,1,0,3.821878616164049,1.0,1.0,0.0,0.0,1.0,0.0,1.0
26,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0513585503343285,0.04458272694894022,0.21114622172546735,0.7222222222222222,0.7222222222222222,0,0.004069700022228062,36,36.0,0.3616721866926893,target_sparsity_reached,10,10,0.0,1.0,False,,0,0,3.6499116620531264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0513585503343285,0.05014740940865612,0.22393617262214724,0.6944444444444444,0.6944444444444444,0,0.0014123999862931669,12,36.0,0.4791154390293097,target_sparsity_reached,11,11,0.0,3.0,False,,0,0,3.5948586006552743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0513585503343285,0.031855923670002145,0.17848227830796576,0.75,0.84375,0,0.0039425000140909106,14,32.0,0.50629325581058,noise_floor,5,9,0.00035299998125992715,16.857142857142858,True,,0,0,3.1442013537133175,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.058102407684171915,0.07445574453766715,0.2728657995016362,0.6944444444444444,0.6944444444444444,0,0.004319200001191348,36,36.0,0.4227609519712226,target_sparsity_reached,11,11,0.0,1.0,False,,0,0,3.4080417343825262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.058102407684171915,0.044958997033174325,0.21203536741113338,0.75,0.75,0,0.0015519000007770956,12,36.0,0.40782644154205044,target_sparsity_reached,9,9,0.0,3.0,False,,0,0,3.818672724286391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.058102407684171915,0.09083487436174092,0.3013882452282121,0.6666666666666666,0.7741935483870968,0,0.0035128999734297395,13,31.0,0.5775782665672934,noise_floor,7,12,0.0003296000068075955,17.153846153846153,True,,0,0,3.147117828019259,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.056026155861802214,0.019130791623015755,0.13831410493154975,0.8333333333333334,0.8333333333333334,0,0.004221700015477836,36,36.0,0.3284995722776652,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.5700263638665173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.056026155861802214,0.01172549027121173,0.10828430297698614,0.8611111111111112,0.8611111111111112,0,0.0018751999887172133,12,36.0,0.4143549155428813,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,3.828381655793544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.056026155861802214,0.013803193577458534,0.11748699322673355,0.75,1.0,0,0.0030163000046741217,11,27.0,0.5985785166340728,noise_floor,0,9,0.0003197000187356025,17.363636363636363,True,,0,0,2.6085404949059323,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06786319494284784,0.1223355993586589,0.3497650630904392,0.6388888888888888,0.6388888888888888,0,0.004386000015074387,36,36.0,0.5031462047250732,target_sparsity_reached,13,13,0.0,1.0,False,,0,0,3.704751896678415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06786319494284784,0.016136484329567238,0.12702946244697422,0.7777777777777778,0.7777777777777778,0,0.0014435999910347164,12,36.0,0.43943856286311517,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,4.631842267647763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06786319494284784,0.04000492813457987,0.2000123199569963,0.7222222222222222,0.896551724137931,0,0.002961899997899309,12,29.0,0.7009719505052809,noise_floor,3,10,0.0002772000152617693,17.333333333333332,True,,0,0,3.6632461987240474,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.08067685007695322,0.046229559706098204,0.21501060370618516,0.7,0.7,0,0.005329200008418411,40,40.0,0.4223011462595445,target_sparsity_reached,12,12,0.0,1.0,False,,0,0,3.9004351334363485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.08067685007695322,0.15540359347693425,0.39421262470516366,0.6,0.6,0,0.0021578000159934163,14,40.0,0.7904008737232691,target_sparsity_reached,16,16,0.0,3.0,False,,0,0,4.083633795945484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.08067685007695322,0.16925662635106262,0.41140810195116795,0.575,0.5897435897435898,0,0.004906700021820143,16,39.0,0.7503121519824181,noise_floor,16,17,0.0004910000425297767,17.5,True,cholesky_solve,1,0,3.9265582391480294,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07748779427972137,0.37051867238390057,0.6087024497929185,0.475,0.475,0,0.006214399996679276,40,40.0,0.891878718451608,target_sparsity_reached,21,21,0.0,1.0,False,,0,0,3.75752402977559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07748779427972137,0.04431495553409569,0.21051117674388617,0.725,0.725,0,0.0024227999965660274,14,40.0,0.5510724881446937,target_sparsity_reached,11,11,0.0,3.0,False,,0,0,3.909214794816201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07748779427972137,0.0867527958626527,0.29453827571752483,0.625,0.78125,0,0.003728699986822903,13,32.0,0.783506348470042,noise_floor,7,15,0.00035069999285042286,17.76923076923077,True,,0,0,3.105715102693113,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07652276154552291,0.6079592522634862,0.779717418212192,0.425,0.425,0,0.0058139000029768795,40,40.0,0.7579946912180234,target_sparsity_reached,23,23,0.0,1.0,False,,0,0,3.948351913460108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07652276154552291,0.30571600935023213,0.5529159152621962,0.6,0.6,0,0.0022518000041600317,14,40.0,0.7402687984747953,target_sparsity_reached,16,16,0.0,3.0,False,,0,0,4.5756790579225655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07652276154552291,0.08508685930039085,0.2916965191777078,0.625,0.7142857142857143,0,0.004138599993893877,15,35.0,0.8169106173383308,noise_floor,10,15,0.0004120999947190285,16.933333333333334,True,,0,0,3.44286116115114,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07023695439175019,0.053123960777109236,0.23048635703032236,0.725,0.725,0,0.005115199979627505,40,40.0,0.41919767613097636,target_sparsity_reached,11,11,0.0,1.0,False,,0,0,4.679393727462789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07023695439175019,0.20156276614805727,0.4489574213085883,0.575,0.575,0,0.0020262000034563243,14,40.0,0.5951027291550022,target_sparsity_reached,17,17,0.0,3.0,False,,0,0,3.7260401456983416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07023695439175019,0.0366524368895987,0.19144826165206802,0.675,0.8181818181818182,0,0.0045658999879378825,14,33.0,0.7246757282615236,noise_floor,6,13,0.00039199995808303356,17.285714285714285,True,,0,0,3.7961897886241625,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06765621604335532,0.5076607708986411,0.7125031725533867,0.45,0.45,0,0.005426299991086125,40,40.0,0.6949447018682781,target_sparsity_reached,22,22,0.0,1.0,False,,0,0,3.709024369876286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06765621604335532,0.32391496370633743,0.5691352771585482,0.525,0.525,0,0.0020111000048927963,14,40.0,0.8378998728225906,target_sparsity_reached,19,19,0.0,3.0,False,,0,0,4.209796579583597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06765621604335532,0.36244970100662527,0.6020379564501106,0.525,0.5384615384615384,0,0.007305700011784211,16,39.0,0.7129154680532738,noise_floor,18,19,0.0006901999877300113,17.375,True,cholesky_solve,1,0,4.063245333317251,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04456708827136822,0.02438962617441841,0.15617178418145325,0.8,0.8,0,0.005957599991234019,40,40.0,0.2708267558611957,target_sparsity_reached,8,8,0.0,1.0,False,,0,0,3.7082448419347003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04456708827136822,0.2336365106356474,0.48335960798938027,0.575,0.575,0,0.0020013999892398715,14,40.0,0.42272391318062463,target_sparsity_reached,17,17,0.0,3.0,False,,0,0,4.072083073434382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04456708827136822,0.08074942811125442,0.2841644385056906,0.65,0.7878787878787878,0,0.004450999986147508,14,33.0,0.46718971840974205,noise_floor,7,14,0.00040749995969235897,17.142857142857142,True,,0,0,3.440756513768808,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.059432297299325934,0.11544431115891751,0.3397709686817247,0.675,0.675,0,0.005922400014242157,40,40.0,0.4335848094118681,target_sparsity_reached,13,13,0.0,1.0,False,,0,0,4.235822746580304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.059432297299325934,0.5262744983425691,0.7254477916036199,0.45,0.45,0,0.0020883000106550753,14,40.0,0.7727822528437418,target_sparsity_reached,22,22,0.0,3.0,False,,0,0,4.127726361353016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.059432297299325934,0.6066501073072866,0.7788774661699276,0.4,0.4,0,0.005390700011048466,16,40.0,0.778323526043643,target_sparsity_reached,24,24,0.0005313999427016824,17.6875,True,cholesky_solve,1,0,4.339354026835844,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.08108461832978993,0.07466058391771101,0.2732408899079913,0.675,0.675,0,0.006016400002408773,40,40.0,0.4420680398952293,target_sparsity_reached,13,13,0.0,1.0,False,,0,0,3.533846485137685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.08108461832978993,0.05454990191717276,0.23355920430839963,0.725,0.725,0,0.0020419999782461673,14,40.0,0.4695115703212873,target_sparsity_reached,11,11,0.0,3.0,False,,0,0,3.752248532576848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.08108461832978993,0.08179956996240156,0.28600624112491246,0.6,0.7741935483870968,0,0.003691099991556257,13,31.0,0.7942557119188713,noise_floor,7,16,0.0003527998924255371,17.153846153846153,True,,0,0,3.410695020685304,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0633213377595975,1.0110530674952678,1.0055113462787317,0.425,0.425,0,0.006524600001284853,40,40.0,0.6543594950607979,target_sparsity_reached,23,23,0.0,1.0,False,,0,0,4.161590445454353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0633213377595975,0.7865852978821033,0.8868964414643365,0.425,0.425,0,0.002277799998410046,14,40.0,0.9092648280188662,target_sparsity_reached,23,23,0.0,3.0,False,,0,0,4.888092132345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0633213377595975,1.1118914169691116,1.0544626199961342,0.4,0.4,0,0.0053773999970871955,16,40.0,0.835860704982003,target_sparsity_reached,24,24,0.0005545000021811575,17.9375,True,cholesky_solve,1,0,4.97406372649753,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9,40,OMP,96,256,0.375,gaussian,gaussian,20.0,0.053926039925066734,0.04765496924315662,0.2183001815005123,0.675,0.675,0,0.006040199979906902,40,40.0,0.29485984578189894,target_sparsity_reached,13,13,0.0,1.0,False,,0,0,4.1724025051910205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,40,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.053926039925066734,0.07558422723044336,0.2749258576970223,0.6,0.6,0,0.0021032999793533236,14,40.0,0.4483186820477682,target_sparsity_reached,16,16,0.0,3.0,False,,0,0,4.2907730858355615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,40,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.053926039925066734,0.054758109239757456,0.23400450687915705,0.575,0.71875,0,0.003677800006698817,13,32.0,0.5373054744883045,noise_floor,9,17,0.00036769997677765787,17.923076923076923,True,,0,0,3.212775799376114,0.0,0.0,0.0,0.0,1.0,0.0,1.0
